Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,41T,46T,47T,72T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,44T,62T,63T,78T,43T,80T
2019_07_27,16.5,12.0,10.0,14.0,16.5,11.0,16.0,28.0,17.0,11,22,24.0,22.0,19.0,13.0,29.0,20,12.0,12.0,18.0,13.0,15.0,11.0,15.0,19.0,16.0,16.0,7.0,11.0,15.0,16.0,6.0,14.0,11.0,13.0,11.0,12.25,15.0,13.0,12,12.725,8.0,18.0,15,12.0,11.0,7.0,6.0,7.0,5.0,5.0,4.0,8,3.0,13.0,9.0,6.0,9.0,19.0,32.0,16.0,28.0,28.0,11.0,19
2019_07_28,15.1,9.0,14.0,11.0,15.1,10.0,15.0,21.0,17.0,11,20,23.0,20.0,14.0,12.0,24.0,17,13.0,13.0,15.0,11.0,14.0,10.0,15.0,22.0,17.0,12.0,8.0,14.0,19.0,19.0,8.0,11.0,10.0,10.0,13.0,11.0,13.0,9.0,10,15.0,11.0,18.0,14,11.0,10.0,8.0,7.0,7.0,5.0,6.0,5.0,11,5.0,12.0,6.0,7.0,8.0,14.0,25.0,18.0,27.0,27.0,12.0,17
2019_07_29,11.5,8.0,6.0,7.0,11.5,12.0,11.0,20.0,13.0,6,12,20.0,16.0,7.0,8.0,17.0,13,8.0,8.0,9.0,10.0,6.0,6.0,8.0,13.0,11.0,8.0,6.0,8.0,19.0,14.0,10.0,7.666666666666667,6.0,10.0,7.0,7.666666666666667,8.0,8.0,7,9.0,5.0,14.0,14,8.0,9.0,17.0,7.0,6.0,5.0,6.0,4.0,11,5.0,11.0,8.0,6.0,6.0,17.0,28.0,26.0,30.0,30.0,13.0,19
2019_07_30,13.4,9.0,8.0,10.0,13.4,14.0,13.0,21.0,15.0,10,16,18.0,18.0,9.0,11.0,22.0,16,9.0,9.0,15.0,13.0,11.0,7.0,10.0,15.0,9.0,10.0,9.0,8.0,18.0,13.0,10.0,13.0,7.0,11.0,11.0,10.5,11.0,13.0,8,9.0,8.0,16.0,14,9.0,12.0,11.0,8.0,7.0,6.0,7.0,5.0,8,5.0,9.0,9.0,6.0,8.0,19.0,23.0,32.0,31.0,31.0,11.0,18
2019_07_31,14.444444444444445,11.0,11.0,12.0,14.444444444444446,14.0,16.0,14.444444444444445,17.0,13,18,18.0,20.0,10.0,11.0,23.0,16,11.0,11.0,22.0,12.0,10.0,9.0,10.0,13.0,10.0,10.0,7.0,7.0,16.0,16.0,8.0,12.0,9.0,13.0,10.0,11.0,12.0,17.0,7,9.0,8.0,16.0,17,12.0,11.0,10.0,6.0,9.0,5.0,6.0,6.0,6,4.0,15.0,8.0,4.0,9.0,16.0,26.0,26.0,27.0,27.0,13.0,19
2019_08_01,15.3,11.0,10.0,13.0,15.3,11.0,14.0,30.0,16.0,11,20,17.0,19.0,9.0,10.0,22.0,16,12.0,12.0,20.0,13.0,9.0,8.0,10.0,13.0,10.0,12.0,8.0,8.0,14.0,15.0,7.0,11.0,8.0,13.0,6.0,9.5,12.0,11.0,7,9.65,5.0,14.0,13,10.0,8.0,9.0,5.0,6.0,4.0,7.0,4.0,6,3.0,11.0,5.0,5.0,5.0,16.0,23.0,23.0,27.0,27.0,9.0,18
2019_08_02,14.0,11.0,8.0,11.0,14.0,11.0,12.0,25.0,15.0,11,17,19.0,20.0,9.0,10.0,27.0,18,9.0,9.0,17.0,15.0,10.0,7.0,9.0,21.0,7.0,9.0,7.0,10.0,13.0,13.0,5.0,12.0,10.0,15.0,8.0,11.25,12.0,15.0,7,10.0,6.0,11.0,13,9.0,10.0,9.0,6.0,7.0,5.0,11.0,4.0,6,5.0,12.0,6.0,6.0,6.0,17.0,31.0,27.0,37.0,37.0,14.0,22
2019_08_03,13.7,10.0,8.0,12.0,13.7,11.0,13.0,23.0,14.0,10,17,19.0,19.0,10.0,10.0,23.0,14,11.0,11.0,16.0,11.0,11.0,8.0,10.0,21.0,12.0,12.0,12.0,15.0,14.0,15.0,14.5,11.0,7.0,14.0,6.0,9.5,9.0,15.0,8,6.0,8.0,14.0,12,7.0,10.0,13.0,9.0,6.0,5.0,3.0,4.0,8,5.0,9.0,8.0,6.0,6.0,17.0,30.0,32.0,41.0,41.0,12.0,21
2019_08_04,11.5,7.0,7.0,10.0,11.5,10.0,11.0,16.0,12.0,7,13,22.0,18.0,6.0,6.0,20.0,11,10.0,10.0,14.0,9.0,7.0,5.0,7.0,12.0,8.0,10.0,7.0,18.0,16.0,13.0,8.0,10.0,7.0,12.0,7.0,9.0,8.0,11.0,6,6.0,9.0,11.0,16,11.0,9.0,11.0,6.0,7.0,4.0,8.0,4.0,6,3.0,11.0,7.0,5.0,6.0,11.0,40.0,33.0,44.0,44.0,9.0,34
2019_08_05,12.4,6.0,7.0,11.0,12.4,9.0,13.0,26.0,14.0,8,14,16.0,18.0,7.0,9.0,22.0,12,9.0,9.0,14.0,6.0,9.0,6.0,10.0,13.0,5.0,11.0,9.0,16.0,17.0,14.0,11.0,9.0,7.0,13.0,10.0,9.75,8.0,11.0,6,7.0,10.0,12.0,11,8.0,9.0,7.333333333333333,6.0,7.0,4.0,5.0,3.0,7,4.0,8.0,7.0,5.0,7.0,12.0,43.0,44.0,44.0,44.0,9.0,35
2019_08_06,15.3,11.0,8.0,12.0,15.3,9.0,14.0,32.0,16.0,12,17,22.0,20.0,12.0,13.0,25.0,14,10.0,10.0,15.0,11.0,12.0,8.0,8.0,12.0,7.0,10.0,7.0,11.0,16.0,13.0,11.0,10.0,8.0,13.5,11.0,10.625,9.0,9.0,8,8.0,8.0,14.0,13,7.0,9.0,8.0,8.0,7.0,5.0,7.0,4.0,7,4.0,10.0,12.0,8.0,8.0,10.0,38.0,42.0,43.0,43.0,10.0,32
2019_08_07,16.3,15.0,9.0,13.0,16.3,8.0,15.0,38.0,16.0,14,18,17.0,23.0,13.0,11.0,23.0,14,12.0,12.0,19.0,13.0,9.0,8.0,10.0,17.0,11.0,9.0,8.0,8.0,16.0,14.0,8.0,10.0,7.0,10.0,8.0,8.75,10.0,9.0,6,7.0,8.0,14.0,14,9.0,8.0,12.0,6.0,7.0,6.0,8.0,4.0,8,5.0,11.0,7.0,6.0,7.0,13.0,32.0,40.0,39.0,39.0,11.0,25
2019_08_08,14.9,13.0,10.0,12.0,14.9,10.0,13.0,31.0,15.0,11,15,19.0,21.0,12.0,13.0,26.0,18,10.0,10.0,18.0,16.0,8.0,7.0,7.0,14.0,10.0,8.0,6.0,8.0,14.0,13.0,7.0,11.0,7.0,9.0,9.0,9.0,9.0,12.0,10,8.0,8.0,12.0,14,9.0,12.0,10.0,8.0,9.0,6.0,7.0,5.0,7,6.0,12.0,7.0,6.0,6.0,16.0,22.0,31.0,29.0,29.0,9.0,16
2019_08_09,17.6,14.0,11.0,13.0,17.599999999999998,13.0,16.0,39.0,19.0,13,18,20.0,20.0,11.0,14.0,23.0,14,12.0,12.0,20.0,15.0,9.0,6.0,6.0,16.0,7.0,10.0,7.0,7.0,18.0,11.0,12.0,8.0,7.0,9.0,9.0,8.25,9.0,10.0,7,4.0,7.0,12.0,18,13.0,12.0,8.0,6.0,9.0,6.0,11.0,6.0,6,5.0,15.0,7.0,8.0,6.0,12.0,17.0,28.0,27.0,27.0,6.0,14
2019_08_10,10.8,5.0,7.0,9.0,10.799999999999999,8.0,11.0,21.0,11.0,6,13,17.0,14.0,10.0,10.0,22.0,9,7.0,7.0,16.0,19.0,11.0,5.0,8.0,16.0,5.0,13.0,7.0,10.0,14.0,10.0,6.0,6.0,6.0,11.0,7.0,7.5,9.0,7.5,6,8.0,7.0,10.0,15,12.0,10.0,8.0,8.0,6.0,5.0,5.0,6.0,5,3.0,14.0,5.0,6.0,5.0,7.0,16.0,9.0,12.0,12.0,6.0,6
2019_08_11,10.1,4.0,7.0,9.0,10.1,8.0,13.0,15.0,12.0,6,12,15.0,17.0,8.0,10.0,21.0,9,7.0,7.0,14.0,4.0,7.0,6.0,13.0,12.0,5.0,10.0,10.0,13.0,15.0,13.0,4.0,8.333333333333334,7.0,11.0,7.0,8.333333333333334,10.0,8.5,7,8.816666666666666,10.0,11.0,13,9.0,9.0,8.0,6.0,7.0,4.0,8.0,5.0,5,4.0,11.0,6.0,4.0,8.0,10.0,17.0,21.0,22.0,22.0,7.0,18
2019_08_12,10.1,5.0,6.0,9.0,10.1,8.0,12.0,15.0,12.0,6,11,17.0,16.0,6.0,8.0,22.0,11,9.0,9.0,10.0,5.0,13.0,8.0,12.0,17.0,9.0,10.0,8.0,10.0,19.0,14.0,6.0,9.0,8.0,11.0,7.0,8.75,10.0,9.0,9,9.175,9.0,11.0,16,11.0,12.0,9.0,8.0,10.0,6.0,8.0,6.0,8,4.0,16.0,11.0,8.0,10.0,10.0,31.0,20.0,34.0,34.0,9.0,24
2019_08_13,14.7,8.0,11.0,11.0,14.7,11.0,16.0,27.0,15.0,9,18,21.0,19.0,10.0,10.0,23.0,14,12.0,12.0,18.0,7.0,17.0,9.0,14.0,19.0,11.0,12.0,12.0,12.0,19.0,15.0,8.0,12.0,8.0,12.0,9.0,10.25,12.0,9.0,10,12.0,8.0,15.0,18,15.0,12.0,8.0,11.0,12.0,8.0,9.0,7.0,12,6.0,16.0,11.0,9.0,11.0,18.0,36.0,25.0,30.0,30.0,8.0,25
2019_08_14,19.8,16.0,17.0,17.0,19.8,15.0,19.0,30.0,21.0,17,23,23.0,23.0,14.0,15.0,25.0,17,18.0,18.0,23.0,11.0,15.0,11.0,13.0,17.0,11.0,13.0,9.0,11.0,17.0,18.0,10.0,13.0,8.0,11.0,11.0,10.75,12.0,13.0,9,13.0,10.0,20.0,20,17.0,13.0,10.0,8.0,11.0,10.0,12.0,6.0,10,7.0,15.0,9.0,9.0,10.0,12.0,23.0,18.0,22.0,22.0,6.0,12
2019_08_15,18.9,12.0,14.0,14.0,18.900000000000002,18.0,19.0,30.0,18.0,14,22,28.0,23.0,14.0,13.0,25.0,17,14.0,14.0,19.0,11.0,13.0,13.0,16.0,22.0,15.0,13.0,16.0,16.0,18.0,20.0,10.0,13.0,10.0,11.0,13.0,11.75,11.0,13.0,11,13.0,11.0,18.0,20,16.0,15.0,11.0,10.0,14.0,8.0,9.0,9.0,9,6.0,19.0,10.0,9.0,13.0,14.0,14.0,13.0,12.0,12.0,5.0,6
2019_08_16,19.5,13.0,14.0,14.0,19.5,15.0,19.0,35.0,20.0,17,21,27.0,24.0,17.0,15.0,24.0,15,15.0,15.0,21.0,14.0,14.0,12.0,15.0,23.0,14.0,15.0,13.0,20.0,22.0,21.0,10.0,13.0,8.0,11.0,11.0,10.75,13.0,12.0,12,13.0,11.0,17.0,17,13.0,15.0,8.0,8.0,14.0,7.0,9.0,10.0,7,4.0,17.0,8.0,7.0,15.0,6.0,13.0,9.0,14.0,14.0,5.0,5
2019_08_17,12.7,6.0,7.0,12.0,12.7,12.0,13.0,25.0,14.0,9,10,19.0,18.0,10.0,10.0,20.0,14,9.0,9.0,14.0,9.0,11.0,10.0,11.0,16.0,8.0,9.0,11.0,14.0,21.0,13.0,8.0,10.0,7.0,12.0,6.0,8.75,9.0,10.0,8,10.0,7.0,14.0,20,17.0,15.0,8.0,8.0,11.0,8.0,9.0,7.0,9,5.0,16.0,9.0,9.0,10.0,8.0,19.0,15.0,23.0,23.0,7.0,15
2019_08_18,10.0,8.0,8.0,11.090909090909092,7.0,11.0,12.0,17.0,14.0,7,10,18.0,17.0,8.0,8.0,22.0,13,10.0,8.0,15.0,9.0,12.0,6.0,8.0,18.0,11.0,10.0,7.0,9.0,16.0,14.0,7.0,10.0,8.0,12.0,7.0,9.25,10.0,9.0,6,9.0,8.0,15.0,17,12.0,13.0,9.0,8.0,11.0,11.0,10.0,6.0,11,7.0,14.0,11.0,11.0,7.0,13.0,20.0,16.0,19.0,19.0,7.0,19
2019_08_19,11.0,12.0,11.0,14.727272727272727,11.0,18.0,15.0,27.0,16.0,12,10,19.0,22.0,11.0,12.0,22.0,13,13.0,11.0,17.0,12.0,10.0,13.883116883116884,13.0,17.0,11.0,11.0,8.0,9.0,17.0,16.0,7.0,13.0,8.0,11.0,8.0,10.0,10.0,9.5,9,11.0,11.0,21.0,14,9.0,8.0,10.0,6.0,7.0,8.0,10.0,4.0,8,5.0,10.0,8.0,6.0,5.0,15.0,31.0,16.0,24.0,24.0,9.0,30
2019_08_20,11.0,10.0,12.0,15.0,12.0,14.0,15.0,31.0,17.0,12,11,25.0,18.0,11.0,12.0,25.0,16,13.0,9.0,19.0,11.0,12.0,14.142857142857142,10.0,21.0,7.0,12.0,7.0,8.0,13.0,12.0,6.0,12.0,8.0,13.0,7.0,16.0,11.0,11.0,9,8.0,9.0,12.0,14,10.0,9.0,10.0,6.0,8.0,8.0,8.0,3.0,9,6.0,10.0,7.0,6.0,6.0,20.0,40.0,22.0,40.0,40.0,10.0,27
2019_08_21,7.0,6.0,10.0,11.0,8.0,14.0,10.0,29.0,14.0,8,7,20.0,18.5,7.0,8.0,19.0,10,11.0,10.0,20.0,8.0,11.0,11.196428571428571,8.0,10.0,4.0,11.0,5.0,9.0,14.0,11.0,5.0,10.0,7.0,10.0,7.0,14.0,9.0,10.0,7,7.0,8.0,10.0,14,9.0,9.0,9.0,7.0,8.0,8.0,8.0,4.0,5,4.0,10.0,7.0,5.0,4.0,16.0,23.0,19.0,24.0,24.0,7.0,14
2019_08_22,10.0,10.0,9.0,14.0,11.0,11.0,10.0,31.0,15.0,11,9,19.0,20.0,14.0,12.0,25.0,11,12.0,9.0,22.0,15.0,13.0,9.0,10.0,17.0,10.0,12.0,7.0,10.0,15.0,12.0,10.0,12.0,8.0,13.0,8.0,15.0,12.0,9.0,8,10.0,10.0,14.0,12,7.0,6.0,9.0,6.0,5.0,9.0,5.0,4.0,6,4.0,9.0,7.0,6.0,7.0,10.0,11.0,14.5,18.0,18.0,6.0,6
2019_08_23,7.0,9.0,9.0,12.0,13.0,11.0,12.0,29.0,18.0,11,11,26.0,15.0,13.0,14.0,24.0,14,12.0,14.0,25.0,9.0,18.0,10.0,12.0,17.0,7.0,11.0,6.0,11.0,16.0,13.0,8.0,12.0,7.0,13.0,5.0,9.25,10.0,9.0,8,9.0,8.0,12.0,13,7.0,5.0,9.0,6.0,6.0,7.0,6.0,3.0,6,4.0,9.0,6.0,5.0,6.0,11.0,14.0,10.0,18.0,18.0,7.0,8
2019_08_24,10.0,12.0,9.0,12.0,10.0,13.0,9.0,38.0,17.0,12,9,23.0,14.0,9.0,11.0,21.0,11,11.0,9.0,19.0,11.0,8.0,7.0,11.0,19.0,9.0,8.0,6.0,8.0,15.0,15.0,3.0,11.0,6.0,13.0,5.0,13.0,7.0,9.0,7,8.0,8.0,13.0,10,5.0,4.0,11.0,5.0,5.0,8.0,8.0,3.0,6,4.0,8.0,5.0,3.0,6.0,10.0,16.0,10.0,19.0,19.0,4.0,10
2019_08_25,7.0,8.0,9.0,10.0,6.0,12.0,8.0,22.0,13.0,9,7,21.0,12.0,6.0,9.0,20.0,9,9.0,7.0,13.0,9.0,7.0,5.0,8.0,12.0,10.0,8.0,5.0,8.0,14.0,13.0,5.0,8.0,5.0,9.0,4.0,6.5,7.0,6.0,6,8.0,8.0,9.0,12,7.0,6.0,9.0,8.0,7.0,14.0,11.0,3.0,6,8.0,9.0,5.0,6.0,6.0,7.0,12.0,8.0,14.0,14.0,7.0,4
2019_08_26,5.0,9.0,6.0,9.0,5.0,8.0,7.0,23.0,13.0,8,6,18.0,9.0,7.0,7.0,19.0,9,9.0,6.0,12.0,8.0,6.0,4.0,6.0,11.0,7.0,8.0,5.0,9.0,14.0,11.0,6.0,10.0,7.0,9.0,6.0,17.0,7.0,11.0,6,4.0,8.0,7.0,15,10.0,6.0,9.0,7.0,8.0,17.0,15.0,3.0,6,8.0,12.0,6.0,7.0,6.0,12.0,20.0,8.0,15.0,15.0,6.0,7
2019_08_27,8.0,14.0,8.0,11.0,9.0,12.0,9.0,33.0,16.0,11,8,17.0,14.0,6.0,12.0,21.0,12,10.0,7.0,20.0,13.0,8.0,5.0,8.0,19.0,8.0,7.0,5.0,7.0,13.0,14.0,8.0,10.0,4.0,12.0,5.0,14.0,7.0,10.0,6,9.0,7.0,15.0,16,12.0,7.0,10.0,7.0,8.0,14.0,15.0,4.0,8,6.0,13.0,8.0,9.0,7.0,11.0,19.0,10.0,15.0,15.0,7.0,9
2019_08_28,10.0,11.0,7.0,10.0,9.0,9.0,10.0,30.0,14.0,11,7,20.0,14.0,7.0,11.0,21.0,10,10.0,9.0,14.0,10.0,9.0,8.0,9.0,21.0,10.0,10.0,7.0,13.0,19.0,14.0,8.0,10.0,6.0,11.0,5.0,14.0,7.0,9.0,6,7.0,9.0,14.0,15,8.0,6.0,7.0,7.0,7.0,10.0,9.0,4.0,6,4.0,9.0,5.0,6.0,7.0,8.0,16.0,15.0,17.0,17.0,8.0,8
2019_08_29,8.0,10.0,7.0,11.0,8.0,10.0,10.0,27.0,14.0,10,8,19.0,14.0,8.0,11.0,27.0,15,10.0,8.0,23.0,13.0,9.0,4.0,12.0,22.0,10.0,8.0,9.0,8.0,16.0,16.0,8.0,8.0,6.0,11.0,9.0,12.0,7.0,11.0,6,8.0,10.0,13.0,16,11.0,7.0,8.0,7.0,9.0,9.0,7.0,3.0,8,8.0,15.0,5.0,7.0,8.0,10.0,20.0,13.0,17.0,17.0,8.0,9
2019_08_30,10.0,12.0,9.0,12.0,9.0,12.0,10.0,34.0,15.0,12,9,25.0,16.0,9.0,11.0,23.0,12,13.0,11.0,28.0,11.0,9.0,10.0,10.0,16.0,8.0,10.0,7.0,9.0,14.0,14.0,5.0,8.0,6.0,11.0,8.0,11.0,6.0,8.0,5,7.0,7.0,17.5,15,12.0,8.0,13.0,9.666666666666666,8.0,11.0,8.0,6.0,6,7.0,15.0,7.0,10.0,8.0,7.0,18.0,15.0,19.0,19.0,6.0,8
2019_08_31,6.0,5.0,6.0,8.0,7.0,11.0,8.0,24.0,10.0,7,5,19.0,11.0,7.0,9.0,16.0,9,8.0,7.0,18.0,5.0,13.0,5.0,13.0,17.0,9.0,9.0,6.0,8.0,12.0,11.0,5.0,8.0,5.0,11.0,7.0,13.0,8.0,6.0,6,5.0,8.0,9.0,12,7.0,4.0,9.0,4.0,5.0,5.0,7.0,4.0,5,3.0,8.0,4.0,6.0,6.0,9.0,27.0,18.0,29.0,29.0,11.0,19
2019_09_01,7.0,4.0,4.0,11.0,7.0,7.0,9.0,15.0,12.0,7,6,18.0,15.0,6.0,8.0,21.0,10,9.0,8.0,11.0,7.0,18.0,5.0,9.0,12.0,5.0,8.0,6.0,8.0,14.0,10.0,6.0,8.0,6.0,11.0,10.0,15.0,8.0,9.0,6,4.0,8.0,9.0,11,5.0,4.0,11.0,6.666666666666667,5.0,6.0,4.0,4.0,6,4.0,9.0,6.0,4.0,5.0,8.0,30.0,26.0,38.0,38.0,7.0,18
2019_09_02,7.0,12.0,10.0,13.0,9.0,10.0,12.0,29.0,16.0,11,10,22.0,17.0,9.0,12.0,25.0,15,12.0,9.0,15.0,13.0,9.0,8.0,15.0,27.0,9.0,10.0,6.0,10.0,11.0,15.0,5.0,9.0,5.0,10.0,8.0,12.0,8.0,12.0,5,6.0,7.0,12.0,13,7.0,5.0,9.0,6.333333333333333,5.0,4.0,5.0,4.0,4,7.0,9.0,5.0,6.0,6.0,9.0,26.0,32.0,45.0,45.0,7.0,13
2019_09_03,6.0,13.0,11.0,12.0,9.0,11.0,14.0,38.0,16.0,12,10,23.0,18.0,12.0,13.0,28.0,16,9.0,9.0,19.0,13.0,9.0,7.0,7.0,16.0,10.0,11.0,7.0,9.0,13.0,12.0,6.0,12.0,10.0,11.0,12.0,17.0,9.0,11.0,7,4.0,7.0,10.0,11,7.0,8.0,9.0,7.333333333333333,5.0,6.0,6.0,3.0,6,6.0,10.0,6.0,8.0,7.0,16.0,43.0,30.0,44.0,44.0,9.0,19
2019_09_04,10.0,14.0,13.0,15.0,11.0,11.0,14.0,38.0,18.0,13,11,20.0,19.0,10.0,12.0,24.0,14,15.0,11.0,23.0,16.0,9.0,8.0,8.0,18.0,7.0,11.0,6.0,7.0,13.0,13.0,8.0,13.0,8.0,10.0,11.0,17.0,10.0,12.0,6,8.0,7.0,11.0,15,11.0,7.0,9.0,6.0,10.0,7.0,7.0,3.0,9,6.0,11.0,7.0,8.0,7.0,15.0,51.0,26.0,45.0,45.0,10.0,41
2019_09_05,14.0,12.0,9.0,14.0,10.0,13.0,15.0,34.0,18.0,16,11,21.0,19.0,10.0,12.0,21.0,10,14.0,10.0,21.0,14.0,9.0,7.0,9.0,21.0,10.0,9.0,6.0,8.0,14.0,13.0,8.0,10.0,8.0,11.0,6.0,15.0,9.0,9.0,6,7.0,8.0,12.0,14,9.0,4.0,9.0,7.0,8.0,9.0,10.0,3.0,9,8.0,9.0,6.0,7.0,6.0,16.0,55.0,25.0,39.0,39.0,12.0,33
2019_09_06,14.0,16.0,16.0,18.0,15.0,10.0,19.0,30.0,23.0,18,14,25.0,23.0,13.0,18.0,25.0,13,17.0,11.0,25.0,20.0,13.0,9.0,12.0,19.0,12.0,12.0,7.0,9.0,15.0,14.0,8.0,8.0,7.0,10.0,7.0,15.0,11.0,11.0,10,9.0,7.0,13.0,14,7.0,10.0,8.0,6.0,8.0,7.0,9.0,3.0,8,7.0,8.0,7.0,5.0,6.0,21.0,42.0,29.0,40.0,40.0,14.0,34
2019_09_07,14.0,18.0,16.0,15.0,18.0,15.0,19.0,34.0,22.0,18,14,24.0,25.0,21.0,20.0,30.0,20,15.0,14.0,27.0,21.0,17.0,12.0,14.0,24.0,14.0,15.0,10.0,8.0,15.0,19.0,9.0,16.0,10.0,13.0,13.0,18.0,15.0,13.0,11,15.0,14.3,19.0,12,8.0,7.666666666666667,9.0,7.0,7.0,6.0,6.0,4.0,7,7.0,11.0,7.0,5.0,7.0,21.0,58.0,34.0,38.0,38.0,16.0,52
2019_09_08,11.0,13.0,10.0,13.0,11.0,13.0,16.0,26.0,18.0,12,11,23.0,21.0,14.0,14.0,30.0,16,14.0,10.0,26.0,15.0,11.0,8.0,13.0,20.0,13.0,13.0,8.0,10.0,16.0,15.0,9.0,12.0,10.0,12.0,9.0,19.0,11.0,12.0,8,14.0,12.3,16.0,15,11.0,7.333333333333333,9.0,6.0,7.0,7.0,7.0,5.0,8,7.0,10.0,8.0,5.0,9.0,17.0,52.0,22.0,32.0,32.0,14.0,39
2019_09_09,9.0,12.0,12.0,14.0,12.0,13.0,16.0,34.0,18.0,13,11,18.0,23.0,13.0,14.0,27.0,14,13.0,9.0,21.0,14.0,11.0,7.0,15.0,26.0,12.0,10.0,8.0,9.0,17.0,17.0,8.0,15.0,9.0,14.0,17.0,17.0,11.0,17.0,9,8.0,10.0,13.0,16,13.0,9.0,9.0,8.0,10.0,6.0,8.0,6.0,9,8.0,13.0,9.0,8.0,8.0,12.0,42.0,19.0,28.0,28.0,11.0,20
2019_09_10,13.0,13.0,12.0,15.0,14.0,11.0,13.0,33.0,18.0,14,11,19.0,23.0,13.0,16.0,25.0,17,12.0,11.0,21.0,11.0,11.0,8.0,12.0,24.0,9.0,6.0,7.0,9.0,19.0,13.0,9.0,11.0,8.0,13.0,6.0,17.0,11.0,8.0,10,10.0,11.0,13.0,16,10.0,7.0,11.0,9.0,10.0,6.0,10.0,5.0,12,7.0,13.0,12.0,8.0,7.0,12.0,41.0,27.0,36.0,36.0,8.0,25
2019_09_11,9.0,14.0,15.0,16.0,13.0,12.0,18.0,36.0,22.0,16,15,22.0,22.0,16.0,12.0,29.0,17,13.0,10.0,26.0,17.0,14.0,8.0,11.0,26.0,10.0,10.0,7.0,9.0,16.0,13.0,7.0,11.0,5.0,11.0,6.0,15.0,8.0,10.0,8,12.0,10.0,14.0,15,9.0,4.0,7.0,6.0,7.0,6.0,9.0,4.0,8,7.0,10.0,6.0,6.0,6.0,12.0,47.0,34.0,42.0,42.0,9.0,41
2019_09_12,9.0,13.0,13.0,14.0,12.0,13.0,14.0,33.0,20.0,15,13,26.0,23.0,15.0,15.0,30.0,20,13.0,9.0,23.0,20.0,11.0,8.0,16.0,30.0,12.0,11.0,6.0,9.0,14.0,12.0,5.0,18.0,11.0,14.0,11.0,16.0,12.0,15.0,12,12.0,7.0,11.0,14,10.0,7.0,9.0,7.0,8.0,6.0,9.0,5.0,8,7.0,15.0,7.0,7.0,7.0,13.0,39.0,27.0,37.0,37.0,11.0,52
2019_09_13,9.0,8.0,8.0,13.0,10.0,8.0,10.0,26.0,13.0,10,8,21.0,18.0,13.0,11.0,27.0,17,8.0,7.0,16.0,10.0,10.0,4.0,14.0,31.0,12.0,4.0,6.0,10.0,14.0,18.0,8.0,16.0,5.0,13.0,9.0,12.0,7.0,13.0,6,11.0,11.0,16.0,12,7.0,10.0,9.0,6.0,7.0,8.0,8.0,4.0,9,7.0,9.0,7.0,7.0,7.0,14.0,45.0,43.0,45.0,45.0,8.0,19
2019_09_14,6.0,11.0,10.0,14.0,11.0,11.0,14.0,23.0,17.0,11,11,24.0,18.0,9.0,10.0,26.0,17,12.0,8.0,13.0,11.0,9.0,6.0,12.0,28.0,8.0,5.0,6.0,15.0,19.0,15.0,7.0,13.0,4.0,9.0,5.0,13.0,6.0,11.0,8,7.0,7.0,12.0,14,10.0,14.0,10.0,8.0,11.0,8.0,8.0,8.0,11,8.0,15.0,12.0,8.0,7.0,10.0,21.0,21.0,21.0,21.0,7.0,6
2019_09_15,10.0,17.0,13.0,17.0,16.0,13.0,19.0,20.0,19.0,15,17,30.0,23.0,14.0,15.0,34.0,21,16.0,11.0,18.0,13.0,14.0,8.0,15.0,29.0,11.0,5.0,8.0,14.0,22.0,14.0,9.0,13.0,4.0,9.0,9.0,10.0,10.0,12.0,13,10.0,7.0,14.0,18,13.0,16.0,10.0,9.0,15.0,8.0,10.0,6.0,15,13.0,17.0,12.0,14.0,11.0,7.0,14.0,10.0,13.0,13.0,9.0,7
2019_09_16,11.0,13.0,12.0,16.0,14.0,14.0,18.0,19.0,21.0,15,16,29.0,21.0,11.0,12.0,24.0,19,15.0,14.0,12.0,10.0,13.0,8.0,12.0,32.0,12.0,7.0,9.0,14.0,24.0,16.0,14.0,12.0,7.0,12.0,7.0,13.0,10.0,12.0,13,11.0,8.0,17.0,19,14.0,17.0,11.0,9.0,16.0,9.0,12.0,9.0,16,10.0,20.0,14.0,12.0,11.0,7.0,18.0,12.0,14.0,14.0,7.0,6
2019_09_17,17.0,22.0,19.0,20.0,20.0,20.0,26.0,25.0,26.0,19,21,36.0,29.0,27.75,17.0,36.0,29,21.0,16.0,17.0,15.0,16.0,11.0,14.0,21.0,12.0,13.0,10.0,17.0,27.0,19.0,14.0,12.0,9.0,12.0,7.0,14.0,11.0,13.0,14,14.0,8.0,16.0,19,16.0,24.0,11.0,11.0,22.0,11.0,12.0,9.0,14,12.0,22.0,14.0,16.0,12.0,9.0,17.0,14.0,17.0,17.0,10.0,8
2019_09_18,16.0,18.0,16.0,19.0,16.0,16.0,20.0,22.0,22.0,17,19,30.0,26.0,27.0,18.0,38.0,26,15.0,14.0,19.0,23.0,17.0,13.0,18.0,32.0,16.0,11.0,14.0,15.0,26.0,22.0,12.0,17.0,12.0,12.0,12.0,18.0,22.0,18.0,17,13.0,8.0,15.0,18,12.0,17.0,11.0,6.0,16.0,13.0,16.0,10.0,11,15.0,17.0,13.0,13.0,11.0,8.0,57.0,27.0,52.0,52.0,11.0,33
