Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,46T,47T,72T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2019_01_01,,15.0,20.0,22.0,,23.0,29.0,25.0,22.0,28,27,31.0,28.0,,15.0,19.0,24,23.0,,21.0,31.0,18.0,,12.0,14.0,15.0,29.0,23.0,24.0,,11.0,,14.0,16.5,16.0,,19.0,16.0,15,,12.0,18.0,26,27.0,16.0,13.0,7.0,17.0,20.0,10.0,11.0,14.0,15,6.0,26.0,19.0,17.0,28.0,19.0,,8.5,19.0,27.0,,14
2019_01_02,,21.0,26.0,21.0,,23.0,30.0,25.0,25.0,30,30,30.0,34.0,,22.0,26.0,28,23.0,,26.0,35.0,19.0,,14.0,15.0,20.0,32.0,35.0,27.0,,15.0,,20.0,20.5,21.0,,21.0,17.0,19,,14.0,20.0,21,17.0,15.0,14.0,7.0,15.0,24.0,10.0,11.0,10.0,11,6.0,27.0,20.0,14.0,25.0,18.0,,12.0,19.0,28.0,,21
2019_01_03,,24.0,26.0,25.0,,24.0,37.0,29.0,28.0,34,33,35.0,35.0,,26.0,29.0,33,32.0,,37.0,48.0,22.0,,21.0,24.0,19.0,36.0,39.0,24.0,,17.0,,,22.0,25.0,,27.0,27.0,25,,13.0,23.0,21,16.0,15.0,12.0,7.0,15.0,35.0,13.0,14.0,6.0,11,8.0,30.0,13.0,13.0,39.0,24.0,,8.0,10.0,15.0,,16
2019_01_04,,27.0,32.0,29.0,,28.0,32.0,33.0,31.0,37,39,40.0,39.0,,30.0,30.0,39,33.0,,36.0,48.0,27.0,,24.0,34.0,21.0,53.0,45.0,30.0,,15.0,,28.0,29.5,31.0,,29.0,26.0,25,,19.0,24.0,20,16.0,16.0,13.0,9.0,14.0,34.0,14.0,11.0,4.0,14,8.0,30.0,18.0,15.0,34.0,16.0,,8.0,9.0,10.0,,10
2019_01_05,,33.0,37.0,36.0,,35.0,39.0,43.0,34.0,46,51,47.0,48.0,,38.0,38.0,43,45.0,,45.0,63.0,35.0,,37.0,41.0,31.0,55.0,48.0,38.0,,21.0,,41.0,39.0,42.0,,37.0,36.0,34,,26.0,27.0,22,16.0,17.0,15.0,10.0,17.0,49.0,15.0,12.0,4.0,17,8.0,28.0,21.0,16.0,29.0,7.0,,10.5,15.0,14.0,,13
2019_01_06,,62.0,61.0,60.0,,63.0,68.0,76.0,51.0,81,75,91.0,86.0,,63.0,62.0,59,75.0,,64.0,80.0,63.0,,47.0,47.0,36.0,66.0,52.0,35.0,,15.0,,51.0,46.0,42.0,,53.0,37.0,42,,34.0,44.0,21,18.0,17.0,24.0,13.0,22.0,47.0,,11.0,7.0,15,8.0,28.0,27.0,16.0,29.0,11.0,,9.0,12.0,13.0,,8
2019_01_07,,65.0,60.0,61.0,,56.0,68.0,69.0,58.0,74,71,83.0,80.0,,60.0,68.0,74,68.0,,65.0,76.0,57.0,,48.0,62.0,45.0,67.0,59.0,36.0,,16.0,,44.0,17.0,40.0,,57.0,50.0,58,,39.0,49.0,27,22.0,26.0,19.0,16.0,22.0,39.0,5.0,17.0,9.0,15,11.0,29.0,22.0,23.0,31.0,7.0,,10.0,16.0,17.0,,9
2019_01_08,,19.0,27.0,28.0,,23.0,23.0,38.0,16.0,23,28,34.0,32.0,,18.0,13.0,28,22.0,,30.0,12.0,50.0,,53.0,66.0,45.0,35.0,52.0,34.0,,21.0,,25.0,16.0,29.0,,28.0,28.0,26,,48.0,34.0,23,17.0,22.0,16.0,15.0,24.0,53.0,7.0,12.0,5.0,17,9.0,24.0,26.0,18.0,31.0,13.0,,9.5,17.0,17.0,,10
2019_01_09,,22.0,26.0,27.0,,24.0,30.0,,22.0,26,33,43.0,33.0,,20.0,14.0,24,32.0,,35.0,15.0,26.0,,27.0,96.0,32.0,28.0,39.0,38.0,,19.0,,,23.0,,,20.0,19.0,16,,43.0,24.0,18,15.0,14.0,13.0,15.0,17.0,35.0,,8.0,9.0,14,7.0,20.0,16.0,15.0,24.0,10.0,,9.5,18.0,18.0,,10
2019_01_10,,37.0,40.0,39.0,,35.0,45.0,56.0,47.0,44,46,49.0,46.0,,32.0,31.0,42,44.0,,52.0,36.0,45.0,,44.0,78.0,53.0,50.0,58.0,40.0,,19.0,,28.0,18.0,29.0,,36.0,30.0,32,,45.0,47.0,21,20.0,28.0,23.0,24.0,31.0,41.0,18.0,16.0,7.0,21,16.0,24.0,25.0,19.0,29.0,12.0,,10.0,16.0,19.0,,9
2019_01_11,,62.0,69.0,64.0,,59.0,87.0,81.0,83.0,81,81,87.0,76.0,,54.0,48.0,62,74.0,,78.0,63.0,57.0,,72.0,82.0,56.0,66.0,71.0,45.0,,23.0,,55.0,16.0,44.0,,47.0,42.0,40,,57.0,47.0,23,19.0,35.0,31.0,32.0,41.0,57.0,18.0,18.0,8.0,29,20.0,30.0,33.0,28.0,35.0,13.0,,8.0,15.0,17.0,,11
2019_01_12,,52.0,52.0,52.0,,53.0,60.0,72.0,62.0,63,65,68.0,70.0,,51.0,50.0,56,64.0,,73.0,61.0,65.0,,70.0,77.0,58.0,75.0,70.0,37.0,,27.0,,49.0,15.5,43.0,,47.0,41.0,39,,58.0,50.0,24,20.0,39.0,,32.0,40.0,50.0,18.0,13.0,6.0,27,20.0,34.0,35.0,27.0,41.0,14.0,,12.0,12.0,18.0,,8
2019_01_13,,63.0,60.0,62.0,,55.0,65.0,88.0,70.0,74,66,74.0,87.0,,62.0,61.0,55,68.0,,71.0,85.0,63.0,,,56.0,51.0,76.0,60.0,38.0,,26.0,,52.0,42.0,51.0,,63.0,49.0,45,,57.0,51.0,25,23.0,30.0,23.0,23.0,32.0,47.0,21.0,12.0,6.0,28,19.0,34.0,32.0,22.0,42.0,9.0,,16.5,12.0,15.0,,7
2019_01_14,,58.0,56.0,59.0,,57.0,71.0,86.0,64.0,73,65,79.0,81.0,,58.0,54.0,62,68.0,,86.0,81.0,55.0,,,68.0,51.0,65.0,53.0,30.0,,27.0,,60.0,53.0,50.0,,57.0,55.0,58,,64.0,46.0,24,19.0,28.0,23.0,20.0,29.0,46.0,20.0,14.0,6.0,24,17.0,39.0,30.0,22.0,43.0,17.0,,17.5,18.0,20.0,,11
2019_01_15,,48.0,47.0,53.0,,46.0,60.0,68.0,48.0,50,58,68.0,60.0,,45.0,34.0,49,55.0,,58.0,34.0,58.0,,58.0,73.0,,61.0,65.0,30.0,,27.0,,44.0,29.0,41.0,,39.0,41.0,43,,74.0,44.0,26,21.0,30.0,27.0,23.0,36.0,46.0,27.0,18.0,6.0,24,16.0,31.0,30.0,25.0,40.0,22.0,,14.5,19.0,22.0,,16
2019_01_16,,38.0,40.0,39.0,,38.0,48.0,54.0,39.0,44,48,50.0,52.0,,41.0,39.0,43,54.0,,54.0,54.0,48.0,,59.0,54.0,,60.0,53.0,29.0,,20.0,,50.0,39.0,41.0,,31.0,39.0,40,,53.0,40.0,20,13.0,43.0,30.0,32.0,42.0,44.0,21.0,17.0,7.0,20,14.0,27.0,35.0,29.0,44.0,,,12.5,18.0,23.0,,14
2019_01_17,,45.0,45.0,42.0,,38.0,51.0,53.0,51.0,49,49,52.0,58.0,,47.0,44.0,45,44.0,,56.0,77.0,,,44.0,52.0,,59.0,58.0,23.0,,18.0,,53.0,48.0,41.0,,47.0,48.0,50,,33.0,34.0,25,22.0,32.0,22.0,19.0,28.0,44.0,19.0,16.0,7.0,17,12.0,34.0,33.0,25.0,41.0,18.0,,10.0,14.0,17.0,,8
2019_01_18,,26.0,31.0,32.0,,32.0,35.0,35.0,38.0,34,35,40.0,38.0,,27.0,27.0,33,34.0,,46.0,60.0,36.0,,22.0,35.0,,59.0,41.0,28.0,,21.0,,33.0,30.0,25.0,,25.0,23.0,26,,15.0,23.0,30,29.0,30.0,19.0,17.0,23.0,28.0,21.0,16.0,8.0,18,13.0,41.0,27.0,22.0,43.0,13.0,,13.0,17.0,18.0,,10
2019_01_19,,39.0,46.0,45.0,,44.0,52.0,51.0,57.0,53,53,55.0,56.0,,46.0,42.0,49,49.0,,48.0,69.0,40.0,,34.0,46.0,,67.0,47.0,34.0,,19.0,,38.0,36.0,40.0,,31.5,36.0,43,,37.0,40.0,36,31.0,32.0,33.0,27.0,36.0,41.0,27.0,24.0,8.0,18,14.0,39.0,32.0,28.0,42.0,13.0,,13.0,15.0,18.0,,9
2019_01_20,,50.0,49.0,52.0,,44.0,60.0,80.0,62.0,64,62,57.0,67.0,,57.0,54.0,66,62.0,,68.0,89.0,51.0,,52.0,68.0,,72.0,56.0,45.0,,21.0,,59.0,46.0,54.0,,44.0,52.0,49,,61.0,48.0,31,25.0,36.0,36.0,26.0,37.0,51.0,29.0,25.0,6.0,24,16.0,39.0,37.0,32.0,41.0,21.0,,12.0,19.0,19.0,,10
2019_01_21,,57.0,66.0,60.0,,55.0,71.0,86.0,72.0,83,74,75.0,82.0,,65.0,56.0,61,73.0,,78.0,86.0,61.0,,61.0,62.0,,75.0,68.0,29.0,,23.0,,72.0,55.0,67.0,,61.0,58.0,59,,44.0,45.0,26,21.0,28.0,34.0,20.0,37.0,51.0,24.0,26.0,7.0,25,18.0,39.0,43.0,24.0,45.0,20.0,,11.5,21.0,22.0,,12
2019_01_22,,40.0,40.0,43.0,,39.0,52.0,59.0,52.0,50,50,52.0,57.0,,46.0,42.0,46,47.0,,73.0,67.0,53.0,,52.0,47.0,,65.0,70.0,27.0,,18.0,,54.0,46.0,51.0,,60.0,48.0,51,,28.0,33.0,30,26.0,35.0,37.0,28.0,43.0,46.0,29.0,28.0,7.0,21,18.0,44.0,41.0,25.0,44.0,25.0,,11.0,23.0,24.0,,15
2019_01_23,,41.0,41.0,39.0,,36.0,50.0,60.0,47.0,45,49,47.0,58.0,,45.0,45.0,50,43.0,,55.0,76.0,48.0,,,45.5,38.0,67.0,52.0,36.0,,23.0,,43.0,37.0,35.0,,46.0,30.0,35,,30.0,39.0,37,31.0,40.0,34.0,30.0,41.0,41.0,34.0,28.0,,24,16.0,48.0,38.0,32.0,47.0,27.0,,10.0,21.0,23.0,,15
2019_01_24,,48.0,45.0,39.0,,36.0,51.0,55.0,46.0,43,45,46.0,56.0,,45.0,48.0,49,38.0,,56.0,76.0,51.0,,,74.0,59.0,80.0,73.0,48.0,,36.0,,40.0,39.0,37.0,,51.0,43.0,45,,42.0,51.0,31,23.0,39.0,37.0,32.0,45.0,56.0,23.0,11.0,,28,20.0,43.0,47.0,29.0,46.0,24.0,,12.5,24.0,27.0,,20
2019_01_25,,60.0,63.0,59.0,,50.0,74.0,86.0,74.0,71,66,66.0,81.0,,70.0,65.0,89,56.0,,87.0,106.0,57.0,,,83.0,58.0,87.0,84.0,54.0,,40.0,,51.0,47.0,43.0,,60.0,43.0,51,,64.0,54.0,32,25.0,43.0,37.0,29.0,46.0,60.0,18.0,17.0,14.0,30,14.0,47.0,54.0,27.0,59.0,33.0,,12.5,26.0,32.0,,22
2019_01_26,,51.0,50.0,52.0,,46.0,64.0,72.0,60.0,58,61,57.0,70.0,,51.0,54.0,62,52.0,,70.0,103.0,63.0,,56.0,66.0,53.0,89.0,76.0,37.0,,31.0,,65.0,57.0,48.0,,62.0,54.0,56,,51.0,62.0,30,27.0,40.0,34.0,22.0,40.0,50.0,26.0,23.0,33.0,27,17.0,42.0,47.0,24.0,70.0,36.0,,10.0,25.0,34.0,,21
2019_01_27,,40.0,42.0,43.0,,42.0,50.0,43.0,47.0,46,50,47.0,53.0,,39.0,41.0,47,43.0,,48.0,67.0,49.0,,52.0,47.0,41.0,77.0,64.0,45.0,,31.0,,43.0,34.0,38.0,,53.0,41.0,39,,33.0,55.0,43,44.0,54.0,43.0,28.0,40.0,45.0,27.0,27.0,37.0,30,22.0,52.0,44.0,31.0,53.0,22.0,,8.0,19.0,26.0,,15
2019_01_28,,55.0,54.0,51.0,,49.0,65.0,63.0,60.0,57,63,59.0,66.0,,54.0,57.0,62,51.0,,62.0,103.0,55.0,,56.0,61.0,50.0,82.0,73.0,46.0,,35.0,,49.0,46.0,42.0,,59.0,46.0,54,,44.0,66.0,44,44.0,45.0,45.0,30.0,46.0,58.0,36.0,31.0,60.0,34,20.0,53.0,45.0,32.0,73.0,34.0,,11.0,25.0,25.0,,16
2019_01_29,,65.0,67.0,61.0,,56.0,33.5,87.0,71.0,71,72,65.0,76.0,,71.0,71.0,75,61.0,,74.0,134.0,63.0,,53.0,66.0,51.0,83.0,82.0,39.0,,27.0,,57.0,50.0,43.0,,65.0,65.0,54,,53.0,64.0,45,46.0,49.0,39.0,35.0,46.0,63.0,39.0,37.0,51.0,32,22.0,57.0,50.0,33.0,74.0,33.0,,14.0,21.0,24.0,,18
2019_01_30,,79.0,84.0,81.0,,70.0,94.0,104.0,92.0,84,89,90.0,93.0,,77.0,92.0,84,78.0,,86.0,113.0,88.0,,79.0,91.0,72.0,89.0,100.0,46.0,,30.0,,56.0,44.0,50.0,,74.0,62.0,74,,70.0,65.0,47,47.0,49.0,51.0,47.0,53.0,68.0,40.0,39.0,30.0,30,23.0,62.0,55.0,39.0,75.0,24.0,,15.5,17.0,20.0,,12
2019_01_31,,58.0,59.0,52.0,,56.0,69.0,87.0,66.0,71,70,69.0,71.0,,56.0,,65,65.0,,84.0,97.0,81.0,,83.0,103.0,79.0,102.0,98.0,49.0,,31.0,,46.0,30.0,47.0,,62.0,45.0,55,,69.0,68.0,39,38.0,52.0,60.0,47.0,59.0,70.0,39.0,25.0,22.0,33,23.0,55.0,65.0,42.0,68.0,19.0,,10.0,16.0,20.0,,11
2019_02_01,,32.0,34.0,39.0,,33.0,43.0,52.0,44.0,41,45,50.0,47.0,,33.0,34.0,43,38.0,,43.0,35.0,45.0,,51.0,76.0,50.0,53.0,78.0,31.0,,31.0,,30.0,21.0,24.0,,42.0,32.0,33,,51.0,48.0,38,42.0,51.0,45.0,36.0,45.0,56.0,31.0,27.0,32.0,33,25.0,47.0,50.0,34.0,72.0,22.0,,10.0,18.0,21.0,,12
2019_02_02,,29.0,32.0,32.0,,29.0,37.0,48.0,40.0,37,39,46.0,40.0,,25.0,30.0,33,34.0,,45.0,32.0,44.0,,59.0,68.0,56.0,56.0,64.0,42.0,,34.0,,29.0,22.0,30.0,,42.0,32.0,32,,48.0,40.5,45,47.0,57.0,56.0,46.0,58.0,48.0,35.0,31.0,51.0,33,26.0,51.0,58.0,39.0,73.0,15.0,,16.5,13.0,16.0,,9
2019_02_03,,21.0,26.0,25.0,,21.0,28.0,31.0,29.0,26,29,36.0,31.0,,20.0,25.0,27,24.0,,29.0,27.0,29.0,,25.0,60.0,42.0,30.0,48.0,66.0,,49.0,,,22.0,25.0,,30.0,29.0,36,,46.0,34.5,30,29.0,53.0,55.0,43.0,56.0,54.0,29.0,20.0,34.0,40,32.0,40.0,61.0,39.0,60.0,12.0,,17.5,12.0,13.0,,8
2019_02_04,,20.0,27.0,28.0,,21.0,30.0,38.0,31.0,27,30,35.0,31.0,,21.0,21.0,24,27.0,,29.0,23.0,32.0,,39.0,65.0,42.0,33.0,45.0,76.0,,50.0,,22.0,15.0,20.0,,23.0,23.0,21,,35.0,41.0,23,22.0,33.0,38.0,31.0,47.0,61.0,21.0,17.0,40.0,29,20.0,31.0,65.0,30.0,48.0,16.0,,10.5,17.0,18.0,,12
2019_02_05,,20.0,24.0,28.0,,21.0,29.0,35.0,30.0,24,31,38.0,34.0,,20.0,22.0,28,26.0,,24.0,23.0,31.0,,34.0,64.0,41.0,32.0,46.0,74.0,,51.0,,21.0,13.0,22.0,,24.0,24.0,22,,35.0,42.0,20,18.0,29.0,41.0,25.0,44.0,70.0,24.0,18.0,38.0,19,15.0,29.0,64.0,26.0,39.0,,,11.0,17.0,18.0,,15
2019_02_06,,12.0,17.0,21.0,,17.0,22.0,33.0,24.0,18,23,29.0,28.0,,15.0,17.0,19,18.0,,21.0,18.0,26.0,,29.0,39.0,30.0,24.0,38.0,99.0,,49.0,,19.0,47.0,16.0,,19.0,18.0,15,,22.0,27.0,26,24.0,47.0,56.0,35.0,67.0,47.0,27.0,24.0,42.0,30,15.0,35.0,84.0,32.0,36.0,22.0,,15.5,17.0,24.0,,15
2019_02_07,,16.0,19.0,23.0,,21.0,25.0,37.0,27.0,22,24,30.0,32.0,,19.0,19.0,20,21.0,,26.0,22.0,28.0,,31.0,43.0,32.0,28.0,38.0,94.0,,57.0,,22.0,47.0,19.0,,23.0,21.0,16,,25.0,34.0,26,24.0,76.0,64.0,68.0,85.0,28.0,35.0,27.0,42.0,47,25.0,40.0,58.0,40.0,52.0,20.0,,18.0,16.0,20.0,,11
2019_02_08,,14.0,22.0,24.0,,21.0,26.0,41.0,25.0,21,25,34.0,32.0,,19.0,18.0,22,20.0,,26.0,14.0,28.0,,32.0,50.0,37.0,32.0,42.0,97.0,,62.0,,20.0,49.0,15.0,,21.0,21.0,19,,26.0,37.0,25,21.0,49.0,65.0,45.0,46.0,43.0,34.0,25.0,41.0,39,19.0,36.0,76.0,35.0,59.0,13.0,,21.5,16.0,17.0,,11
2019_02_09,,9.0,15.0,20.0,,15.0,19.0,34.0,20.0,16,20,28.0,25.0,,13.0,14.0,16,17.0,,20.0,7.0,26.0,,26.0,54.0,30.0,28.0,40.0,100.0,,75.0,,19.0,11.0,17.0,,17.0,19.0,15,,26.0,31.0,25,24.0,49.0,96.0,44.0,82.0,53.0,39.0,26.0,38.0,33,22.0,36.0,65.0,33.0,48.0,20.0,,24.5,14.0,18.0,,11
2019_02_10,,13.0,18.0,22.0,,18.0,22.0,27.0,25.0,20,23,30.0,28.0,,18.0,19.0,23,20.0,,20.0,12.0,29.0,,25.0,44.0,30.0,32.0,42.0,99.0,,78.0,,22.0,16.0,16.0,,24.0,24.0,21,,27.0,33.0,29,26.0,66.0,115.0,52.0,90.0,51.0,41.0,29.0,43.0,45,30.0,49.0,90.0,34.0,44.0,22.0,,20.5,17.0,20.0,,13
2019_02_11,,16.0,22.0,24.0,,22.0,26.0,38.0,27.0,23,26,28.0,33.0,,18.0,20.0,23,23.0,,26.0,15.0,34.0,,29.0,50.0,36.0,29.0,35.0,68.0,,64.0,,20.0,15.0,13.0,,22.0,22.0,22,,34.0,34.0,39,38.0,86.0,106.0,111.0,102.0,35.0,35.0,33.0,52.0,59,49.0,60.0,129.0,40.0,51.0,15.0,,22.0,17.0,20.0,,9
2019_02_12,,24.0,25.0,33.0,,25.0,34.0,42.0,36.0,27,36,36.0,39.0,,25.0,23.0,28,31.0,,37.0,17.0,32.0,,40.0,63.0,42.0,38.0,41.0,45.0,,23.0,,18.0,17.0,15.0,,24.0,29.0,21,,36.0,52.0,82,74.0,88.0,71.0,95.0,71.0,30.0,59.0,60.0,45.0,58,46.0,90.0,101.0,67.0,58.0,18.0,,17.0,17.0,13.0,,10
2019_02_13,,45.0,44.0,52.0,,50.0,59.0,64.0,62.0,58,61,67.0,66.0,,47.0,52.0,52,55.0,,58.0,64.0,60.0,,57.0,75.0,60.0,78.0,70.0,65.0,,36.0,,32.0,30.0,31.0,,34.0,40.0,35,,52.0,66.0,74,72.0,54.0,37.0,41.0,55.0,42.0,57.0,62.0,41.0,45,40.0,74.0,60.0,59.0,54.0,15.0,,14.5,19.0,18.0,,10
2019_02_14,,19.0,28.0,28.0,,24.0,29.0,42.0,31.0,27,28,39.0,34.0,,22.0,21.0,24,25.0,,29.0,19.0,37.0,,39.0,71.0,40.0,41.0,65.0,61.0,,43.0,,20.0,17.0,21.0,,24.0,22.0,20,,43.0,43.0,42,42.0,56.0,40.0,49.0,62.0,53.0,36.0,36.0,35.0,55,41.0,60.0,61.0,40.0,51.0,17.0,,15.0,14.0,20.0,,11
2019_02_15,,18.0,24.0,26.0,,22.0,27.0,36.0,29.0,24,26,31.0,32.0,,21.0,20.0,23,23.0,,26.0,16.0,27.0,,31.0,48.0,33.0,29.0,43.0,74.0,,60.0,,19.0,15.0,20.0,,23.0,23.0,18,,34.0,32.0,46,38.0,65.0,49.0,55.0,68.0,38.0,42.0,40.0,34.0,59,47.0,72.0,55.0,52.0,54.0,16.0,,14.5,17.0,22.0,,9
2019_02_16,,14.0,19.0,22.0,,21.0,21.0,32.0,25.0,21,22,30.0,28.0,,17.0,17.0,17,20.0,,28.0,15.0,25.0,,27.0,46.0,30.0,30.0,46.0,79.0,,69.0,,18.0,12.0,17.0,,20.0,20.0,15,,28.0,28.0,56,46.0,54.0,43.0,52.0,62.0,36.0,47.0,47.0,37.0,46,44.0,75.0,48.0,52.0,49.0,20.0,,17.5,17.0,20.0,,10
2019_02_17,,10.0,14.0,17.0,,15.0,18.0,27.0,20.0,17,16,22.0,25.0,,13.0,15.0,15,17.0,,22.0,13.0,19.0,,23.0,34.0,23.0,27.0,39.0,52.0,,27.0,,13.0,9.0,14.0,,18.0,16.0,14,,21.0,28.0,40,41.0,28.0,20.0,31.0,32.0,39.0,32.0,39.0,34.0,30,21.0,51.0,27.0,29.0,40.0,20.0,,20.0,21.0,19.0,,12
2019_02_18,,8.0,12.0,15.0,,13.0,16.0,30.0,20.0,14,16,19.0,25.0,,11.0,12.0,14,14.0,,23.0,12.0,19.0,,23.0,36.0,22.0,25.0,27.0,42.0,,22.0,,15.0,9.0,14.0,,16.0,14.0,14,,21.0,26.0,47,45.0,43.0,27.0,39.0,41.0,27.0,29.0,34.0,43.0,39,29.0,56.0,33.0,46.0,40.0,15.0,,18.0,19.0,19.0,,13
2019_02_19,,5.0,,13.0,,7.0,13.0,23.0,16.0,13,13,15.0,21.0,,8.0,10.0,13,11.0,,14.0,9.0,17.0,,19.0,29.0,16.0,12.0,28.0,51.0,,25.0,,12.0,8.0,11.0,,14.0,18.0,12,,20.0,22.0,60,52.0,47.0,27.0,41.0,44.0,27.0,32.0,40.0,49.0,42,34.0,63.0,36.0,59.0,55.0,17.0,,9.0,19.0,19.0,,12
2019_02_20,,7.0,,15.0,,8.0,16.0,34.0,19.0,14,14,19.0,22.0,,10.0,11.0,13,14.0,,19.0,11.0,15.0,,23.0,34.0,22.0,23.0,31.0,60.0,,30.0,,12.0,11.0,16.0,,13.0,20.0,10,,21.0,27.0,57,51.0,59.0,37.0,51.0,54.0,34.0,34.0,42.0,43.0,49,36.0,66.0,41.0,60.0,52.0,16.0,,10.0,19.0,16.0,,13
2019_02_21,,13.0,16.0,20.0,,13.0,21.0,33.0,24.0,18,20,26.0,26.0,,14.0,14.0,16,17.0,,21.0,14.0,22.0,,26.0,41.0,26.0,26.0,42.0,70.0,,32.0,,19.0,14.0,19.0,,11.0,25.0,15,,25.0,29.0,63,56.0,93.0,42.0,68.0,62.0,41.0,32.0,42.0,49.0,60,43.0,83.0,59.0,46.0,58.0,14.0,,10.5,18.0,16.0,,9
2019_02_22,,9.0,13.0,16.0,,10.0,18.0,31.0,18.0,15,16,22.0,24.0,,13.0,12.0,14,14.0,,23.0,15.0,23.0,,28.0,42.0,22.0,28.0,41.0,69.0,,39.0,,17.0,12.0,13.0,,10.0,18.0,11,,24.0,27.0,59,63.0,87.0,41.0,82.0,68.0,45.0,42.0,49.0,59.0,58,42.0,91.0,65.0,48.0,56.0,18.0,,8.5,17.0,17.0,,9
2019_02_23,,13.0,17.0,19.0,,16.0,21.0,34.0,23.0,18,20,27.0,27.0,,16.0,15.0,17,18.0,,24.0,18.0,19.0,,22.0,41.0,26.0,26.0,42.0,67.0,,49.0,,15.0,12.0,12.0,,14.0,19.0,14,,19.0,30.0,71,64.0,90.0,57.0,89.0,77.0,36.0,46.0,,67.0,64,51.0,73.0,67.0,74.0,48.0,21.0,,8.0,15.0,17.0,,13
2019_02_24,,13.0,17.0,21.0,,15.0,21.0,26.0,22.0,18,21,31.0,29.0,,15.0,14.0,19,18.0,,21.0,18.0,22.0,,27.0,39.0,28.0,25.0,43.0,70.0,,58.0,,21.0,13.0,12.0,,14.0,14.0,14,,20.0,27.0,56,48.0,67.0,47.0,63.0,55.0,44.0,51.0,,61.0,66,52.0,51.0,57.0,67.0,37.0,21.0,,8.0,18.0,19.0,,12
2019_02_25,,14.0,18.0,23.0,,16.0,21.0,33.0,24.0,20,22,26.0,30.0,,15.0,15.0,21,19.0,,20.0,19.0,22.0,,28.0,31.0,26.0,28.0,39.0,61.0,,64.0,,21.0,16.0,19.0,,15.0,26.0,19,,32.0,24.0,55,46.0,85.0,55.0,72.0,68.0,36.0,53.0,63.0,67.0,70,61.0,58.0,73.0,66.0,39.0,22.0,,10.5,17.0,20.0,,9
2019_02_26,,17.0,19.0,21.0,,18.0,23.0,35.0,26.0,21,23,29.0,29.0,,16.0,16.0,20,20.0,,25.0,20.0,29.0,,27.0,39.0,26.0,30.0,33.0,57.0,,47.0,,19.0,14.0,19.0,,20.0,18.0,16,,31.0,32.0,63,58.0,76.0,52.0,77.0,84.0,34.0,45.0,60.0,81.0,68,65.0,60.0,60.0,82.0,43.0,13.0,,10.0,15.0,18.0,,8
2019_02_27,,19.0,24.0,29.0,,22.0,27.0,43.0,30.0,25,29,32.0,35.0,,22.0,20.0,25,25.0,,34.0,24.0,36.0,,41.0,49.0,40.0,33.0,40.0,62.0,,27.0,,26.0,22.0,25.0,,20.0,28.0,20,,42.0,41.0,63,62.0,68.0,38.0,72.0,88.0,34.0,50.0,50.0,,69,62.0,72.0,51.0,71.0,52.0,18.0,,9.0,19.0,19.0,,11
2019_02_28,,21.0,24.0,32.0,,25.0,33.0,43.0,34.0,27,30,38.0,39.0,,25.0,24.0,25,28.0,,31.0,26.0,37.0,,38.0,54.0,37.0,35.0,43.0,74.0,,33.0,,26.0,20.0,24.0,,23.0,28.0,22,,38.0,40.0,69,66.0,75.0,42.0,55.0,71.0,49.0,46.0,54.0,94.0,53,46.0,67.0,57.0,58.0,59.0,24.0,,9.5,26.0,24.0,,15
2019_03_01,,20.0,24.0,28.0,,24.0,29.0,40.0,31.0,25,28,36.0,34.0,,25.0,24.0,24,25.0,,33.0,26.0,31.0,,35.0,43.0,32.0,37.0,47.0,85.0,,40.0,,23.0,20.0,18.0,,23.0,29.0,25,,42.0,42.0,51,47.0,59.0,30.0,46.0,55.0,41.0,48.0,56.0,82.0,49,33.0,49.0,51.0,43.0,51.0,31.0,,12.0,20.0,25.0,,23
2019_03_02,,22.0,25.0,26.0,,26.0,31.0,37.0,32.0,25,29,36.0,37.0,,24.0,23.0,26,26.0,,30.0,25.0,31.0,,,42.0,30.0,34.0,43.0,77.0,,43.0,,29.0,19.0,17.0,,24.0,24.0,23,,35.0,37.0,49,42.0,60.0,35.0,51.0,54.0,43.0,50.0,64.0,96.0,52,40.0,46.0,47.0,44.0,49.0,29.0,,11.0,22.0,25.0,,18
2019_03_03,,18.0,24.0,24.0,,24.0,29.0,33.0,30.0,23,26,35.0,34.0,,20.0,20.0,21,24.0,,30.0,25.0,27.0,,34.0,43.0,32.0,32.0,39.0,64.0,,46.0,,18.0,37.5,17.0,,17.0,17.0,20,,25.0,30.0,50,41.0,70.0,38.0,56.0,52.0,41.0,48.0,58.0,82.0,59,51.0,51.0,51.0,60.0,42.0,24.0,,11.0,26.0,27.0,,24
2019_03_04,,15.0,20.0,22.0,,17.0,22.0,34.0,25.0,19,20,26.0,33.0,,18.0,19.0,20,19.0,,23.0,20.0,23.0,,23.0,32.0,24.0,23.0,40.0,49.0,,44.0,,22.0,27.0,12.0,,20.0,18.0,17,,20.0,27.0,40,36.0,57.0,39.0,63.0,55.0,40.0,45.0,60.0,75.0,63,61.0,52.0,49.0,58.0,33.0,28.0,,11.5,29.0,28.0,,24
