Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,21T,24T,25T,26T,28T,29T,30T,31T,74T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,78T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T,81T,82T,83T,84T
2020-09-23,29.0,21,18.0,20.0,24.0,21.0,26.272727272727273,37.0,29.0,31.0,22.0,37.0,28,20,21,36.0,22.0,25.0,15.0,26.0,24.0,22.0,16.0,25.0,18.0,11.0,21.0,15.0,12.0,16.0,13.0,22.0,18.0,18,12.0,7.0,6,4.0,6.0,11.0,12,16.0,15.0,22.0,16,13.0,14.0,13.0,16.0,4.0,7.0,9.0,3.0,7.0,6.0,20.0,9,9,7.0,8.0,7.0,13.0,11,8.0,14.0,7.0,6.0,8.0
2020-09-24,14.0,11,9.0,11.0,10.0,5.0,13.272727272727273,24.0,14.0,14.0,9.0,25.0,14,11,10,26.0,14.0,8.0,6.0,15.0,11.0,9.0,9.0,19.0,13.0,6.0,10.0,8.0,7.0,7.0,9.0,9.0,8.5,8,11.0,5.0,4,4.0,4.0,6.0,15,8.0,14.0,22.0,14,13.0,7.0,11.0,13.0,5.0,5.0,9.0,5.0,7.0,5.0,14.0,8,8,4.0,6.0,5.0,11.0,6,5.0,5.0,7.0,7.0,5.0
2020-09-25,13.0,10,10.0,10.0,11.0,7.0,13.090909090909092,21.0,15.0,14.0,12.0,21.0,14,10,8,20.0,12.0,9.0,7.0,15.0,8.0,8.0,10.0,14.0,13.0,8.0,13.0,9.0,8.0,7.0,9.0,9.0,10.0,7,11.0,7.0,5,4.0,4.0,10.0,11,7.0,12.0,21.0,17,13.0,13.0,11.0,16.0,6.0,5.0,9.0,3.0,9.0,6.0,17.0,8,7,5.0,9.0,4.0,16.0,8,6.0,7.0,13.0,10.0,4.0
2020-09-26,11.0,8,7.0,7.0,12.0,7.0,11.6,20.0,13.0,13.0,11.6,18.0,14,12,9,21.0,14.0,8.0,7.0,15.0,9.0,9.0,12.0,18.0,17.0,7.0,14.0,6.0,6.0,8.0,9.0,8.0,16.0,7,12.0,6.0,5,5.0,4.0,9.0,10,9.0,10.0,22.0,15,13.0,15.0,11.0,13.0,4.0,7.0,9.0,2.0,8.0,5.0,17.0,7,6,7.0,5.0,6.0,18.0,7,5.0,6.0,11.0,10.0,6.0
2020-09-27,10.0,7,8.0,7.0,11.0,7.0,10.5,13.0,10.0,12.0,10.5,20.0,9,7,6,18.0,12.0,6.0,8.0,8.0,7.0,13.0,10.0,22.0,14.0,5.0,13.0,6.0,6.0,9.0,7.0,8.0,11.0,8,14.0,8.0,7,5.0,6.0,10.0,10,10.0,11.0,21.0,15,19.0,16.0,16.0,17.0,6.0,7.0,8.0,4.0,7.0,5.0,17.0,9,9,11.0,6.0,6.0,17.0,8,6.0,6.0,9.0,12.0,5.0
2020-09-28,15.0,11,9.0,11.0,14.0,8.0,14.1,21.0,16.0,15.0,14.1,21.0,14,11,9,20.0,15.0,12.0,8.0,16.0,13.0,9.0,6.0,15.0,13.0,5.0,11.0,6.0,8.0,5.0,9.0,7.0,10.0,6,16.0,11.0,10,7.0,10.333333333333334,14.0,8,7.0,13.0,22.0,13,12.0,7.0,15.0,17.0,8.0,6.0,9.0,6.0,11.0,7.0,17.0,9,6,7.0,5.0,7.0,9.0,5,5.0,5.0,11.0,7.0,4.0
2020-09-29,9.0,6,6.0,8.0,10.0,5.0,10.7,19.0,12.0,13.0,10.700000000000001,19.0,11,9,7,19.0,11.0,9.0,5.0,11.0,12.0,9.0,7.0,12.0,11.0,7.0,8.0,5.0,7.0,4.0,5.0,6.0,5.0,6,17.0,11.0,12,4.0,5.0,13.0,9,9.0,14.0,22.0,13,9.0,9.0,16.0,20.0,9.0,8.0,6.0,6.0,11.0,6.0,19.0,9,8,7.0,5.0,5.0,9.0,6,9.0,5.0,5.0,5.0,4.0
2020-09-30,15.0,14,10.0,10.0,13.0,8.0,14.0,22.0,18.0,18.0,11.0,22.0,17,14,13,23.0,12.0,10.0,6.0,18.0,16.0,7.0,8.0,11.0,11.0,7.0,11.0,5.0,6.0,7.0,10.0,7.0,8.0,5,14.0,8.0,5,5.0,5.0,5.0,9,13.0,12.0,22.0,12,12.0,9.0,18.0,17.0,10.0,6.0,8.0,4.0,9.0,6.0,16.0,6,7,5.0,4.0,4.0,15.0,6,12.0,6.0,9.0,5.0,5.0
2020-10-01,15.0,9,10.0,10.0,13.0,6.0,10.0,22.0,15.0,16.0,9.0,20.0,12,15,8,22.0,13.0,9.0,6.0,18.0,14.0,6.0,10.0,18.0,15.0,7.0,15.0,5.0,5.0,7.0,9.0,7.0,9.0,5,13.0,8.0,6,5.0,5.0,5.333333333333333,10,9.0,10.0,22.0,16,11.0,13.0,14.0,16.0,7.0,8.0,9.0,3.0,7.0,5.0,18.0,8,7,8.0,7.0,7.0,,6,11.0,6.0,14.0,10.0,8.0
2020-10-02,15.0,12,7.0,10.0,14.0,8.0,11.0,21.0,15.0,15.0,11.0,23.0,15,13,10,23.0,14.0,10.0,6.0,19.0,14.0,10.0,12.0,23.0,12.0,6.0,13.0,9.0,11.0,9.0,11.0,11.0,15.0,9,12.0,7.0,10,6.0,4.0,6.666666666666667,12,7.0,12.0,21.0,16,15.0,12.0,11.0,14.0,3.0,9.0,8.0,4.0,10.0,5.0,17.0,9,9,7.0,8.0,6.0,,7,4.0,6.0,8.0,13.0,7.0
2020-10-03,16.0,12,8.0,16.0,17.0,10.0,14.0,22.0,18.0,15.636363636363637,15.0,24.0,16,8,10,21.0,13.0,16.0,11.0,18.0,14.0,15.0,9.0,16.0,10.0,8.0,10.0,7.0,7.0,5.0,9.0,9.0,12.0,7,14.0,9.0,8,5.0,3.0,5.333333333333333,8,7.0,12.0,21.0,16,11.0,10.0,10.0,11.0,3.0,10.0,9.0,4.0,9.0,6.0,17.0,6,8,6.0,6.0,8.0,11.0,7,4.0,8.0,6.0,6.0,5.0
2020-10-04,13.0,7,7.0,12.0,12.0,7.0,11.0,15.0,14.0,11.818181818181818,12.0,20.0,11,5,7,19.0,12.0,9.0,7.0,11.0,8.0,14.0,7.0,16.0,13.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,7,13.0,8.0,8,4.0,5.0,5.666666666666667,13,9.0,15.0,23.0,16,12.0,8.0,11.0,12.0,4.0,8.0,8.0,4.0,8.0,5.0,18.0,8,7,4.0,8.0,5.0,10.0,6,6.0,8.0,9.0,8.0,8.0
2020-10-05,18.0,14,11.0,14.0,9.0,11.0,18.0,21.0,18.0,15.636363636363637,17.0,21.0,17,16,13,22.0,18.0,14.0,13.0,19.0,14.0,15.0,13.0,23.0,16.0,14.0,15.0,13.0,14.0,14.0,13.0,12.0,14.0,11,14.0,9.0,9,7.0,7.0,7.666666666666667,10,11.0,15.0,21.0,14,17.0,9.0,8.0,13.0,4.0,9.0,11.0,3.0,9.0,9.0,18.0,9,9,8.0,7.0,12.0,13.0,9,9.0,14.0,10.0,6.0,9.0
2020-10-06,20.0,18,13.0,17.0,21.0,13.0,20.0,25.0,23.0,19.727272727272727,22.0,25.0,22,16,14,21.0,21.0,17.0,13.0,21.0,17.0,16.0,14.0,26.0,17.0,9.0,16.0,13.0,16.0,14.0,11.0,13.0,19.0,15,13.0,9.0,7,5.0,4.0,10.0,14,8.0,16.0,25.0,15,15.0,11.0,10.0,6.0,6.0,7.0,7.0,5.0,8.0,6.0,20.0,9,7,8.0,9.0,12.0,14.0,8,9.0,9.0,10.0,9.0,8.0
2020-10-07,20.0,16,12.0,15.0,15.0,13.0,19.0,26.0,19.0,20.0,22.0,29.0,19,18,18,29.0,25.0,16.0,13.0,19.0,27.0,14.0,13.0,28.0,16.0,9.0,19.0,16.0,14.0,17.0,14.0,14.0,19.0,16,15.0,9.0,9,5.0,5.0,13.0,15,9.0,13.0,22.0,19,19.0,14.0,,5.0,5.0,11.0,12.0,7.0,10.0,9.0,22.0,10,12,13.0,13.0,,16.0,8,6.0,12.0,16.0,7.0,8.0
2020-10-08,14.0,10,8.0,11.0,13.0,9.0,15.0,14.0,17.0,15.0,16.0,19.0,12,10,8,21.0,16.0,10.0,8.0,13.0,17.0,9.0,9.0,13.0,13.0,7.0,13.0,9.0,10.0,9.0,8.0,9.0,11.0,8,16.0,11.0,13,9.0,8.0,17.0,10,8.0,14.0,22.0,16,13.0,8.0,,3.0,3.0,11.0,11.0,8.0,16.0,11.0,23.0,13,13,5.0,13.0,,8.0,9,5.0,9.0,14.0,4.0,6.0
2020-10-09,14.0,8,6.0,9.0,12.0,9.0,12.0,13.0,15.0,15.0,16.0,20.0,12,9,8,22.0,13.0,12.0,9.0,11.0,20.0,8.0,7.0,10.0,11.0,12.0,9.0,10.0,11.0,7.0,8.0,5.0,9.0,5,16.0,9.0,13,9.0,8.0,15.0,10,9.0,14.0,22.0,15,11.0,4.0,,4.0,4.0,11.0,13.0,10.0,15.0,11.0,22.0,14,15,6.0,12.0,,6.0,8,5.0,8.0,17.0,4.0,7.0
2020-10-10,16.0,13,9.0,12.0,12.0,11.0,15.0,20.0,18.0,16.0,17.0,19.0,16,12,10,22.0,16.0,11.0,9.0,13.0,20.0,8.0,8.0,13.0,13.0,11.0,6.0,7.0,8.0,6.0,6.0,7.0,10.0,8,17.0,13.0,10,11.0,8.0,16.0,13,9.0,14.0,22.0,18,15.0,7.0,,3.0,3.0,10.0,10.0,8.0,13.0,10.0,22.0,14,14,5.0,12.0,,7.0,9,6.0,7.0,14.0,7.0,7.0
2020-10-11,20.0,14,11.0,15.0,15.0,12.0,19.0,20.0,20.0,18.0,22.0,23.0,17,13,12,23.0,18.0,16.0,13.0,15.0,19.0,12.0,9.0,21.0,16.0,12.0,11.0,10.0,9.0,9.0,9.0,12.0,11.0,12,15.0,12.0,12,8.0,6.0,17.0,18,9.0,14.0,20.0,21,17.0,10.0,,6.0,6.0,12.0,10.0,8.0,14.0,9.0,23.0,16,17,12.0,11.0,,13.0,12,4.0,10.0,18.0,20.0,9.0
2020-10-12,28.0,24,17.0,22.0,25.0,19.0,26.0,38.0,29.0,27.0,30.0,39.0,28,25,22,31.0,29.0,22.0,17.0,25.0,29.0,22.0,,27.0,22.0,19.0,20.0,17.0,19.0,14.0,18.0,21.0,20.0,20,16.0,11.0,11,9.0,7.0,17.0,16,6.0,11.0,23.0,32,27.0,18.0,,3.0,3.0,10.0,13.0,8.0,12.0,8.0,23.0,14,16,18.0,15.0,,19.0,21,5.0,16.0,24.0,18.0,14.0
2020-10-13,22.0,16,12.0,16.0,19.0,13.0,21.0,29.0,21.0,21.0,23.0,30.0,21,16,16,29.0,18.0,17.0,14.0,22.0,26.0,15.0,,21.0,18.0,19.0,18.0,15.0,16.0,16.0,14.0,13.0,14.0,14,18.0,11.0,14,5.0,7.0,16.0,17,10.0,12.0,19.0,28,22.0,13.0,,2.0,2.0,12.0,11.0,9.0,17.0,11.0,22.0,12,16,7.0,13.0,,15.0,15,3.0,15.0,24.0,23.0,13.0
2020-10-14,22.0,15,12.0,18.0,17.0,14.0,18.0,31.0,23.0,22.0,20.0,29.0,20,14,14,25.0,18.0,17.0,11.0,18.0,13.0,14.0,,27.0,17.0,9.0,18.0,11.0,13.0,14.0,13.0,11.0,15.0,12,16.0,15.0,15,10.0,8.0,17.0,17,8.0,14.0,22.0,24,20.0,16.0,,3.0,3.0,13.0,11.0,9.0,21.0,12.0,26.0,16,16,14.0,11.0,,17.0,10,6.0,8.0,22.0,26.0,10.0
2020-10-15,17.0,13,12.0,14.0,17.0,9.0,17.0,26.0,18.0,17.0,14.0,24.0,18,15,15,27.0,18.0,14.0,8.0,20.0,14.0,11.0,11.0,33.0,18.0,11.0,16.0,7.0,16.0,9.0,11.0,11.0,13.0,11,17.0,5.0,13,10.0,8.0,16.0,12,8.0,12.0,23.0,19,19.0,16.0,10.0,12.0,7.0,11.0,12.0,9.0,16.0,8.0,23.0,14,15,11.0,9.0,,17.0,9,5.0,8.0,9.0,22.0,7.0
2020-10-16,15.0,13,9.0,13.0,16.0,8.0,14.0,20.0,17.0,15.0,15.0,21.0,15,16,11,22.0,18.0,12.0,8.0,11.0,18.0,10.0,12.0,22.0,14.0,13.0,11.0,10.0,9.0,8.0,9.5,11.0,16.0,10,13.0,5.0,9,6.0,6.0,11.0,10,9.0,12.0,24.0,13,13.0,11.0,12.0,14.0,8.0,6.0,6.0,7.0,8.0,5.0,17.0,8,8,7.0,6.0,,8.0,12,5.0,8.0,10.0,6.0,8.0
2020-10-17,13.0,8,7.0,8.0,12.0,6.0,9.0,14.0,12.0,11.0,14.0,20.0,11,8,8,20.0,12.0,7.0,5.0,8.0,18.0,5.0,4.0,9.0,10.0,6.0,11.0,7.0,9.0,8.0,8.75,5.0,12.0,6,11.0,4.0,9,5.0,5.0,9.0,7,7.0,12.0,22.0,11,11.0,5.0,20.0,20.0,12.0,6.0,7.0,6.0,11.0,11.0,16.0,7,7,4.0,5.0,,8.0,5,7.0,4.0,6.0,4.0,4.0
2020-10-18,11.0,8,11.0,8.0,11.0,6.0,9.0,11.0,12.0,12.0,15.0,18.0,10,9,7,21.0,11.0,8.0,5.0,7.0,13.0,5.0,6.0,8.0,9.0,8.0,11.0,9.0,11.0,10.0,9.0,8.0,10.0,5,12.0,4.0,8,7.0,5.0,12.0,7,8.0,15.0,23.0,10,8.0,4.0,14.0,18.0,5.0,8.0,8.0,7.0,14.0,6.0,17.0,10,9,,4.0,,6.0,6,8.0,6.0,5.0,4.0,5.0
2020-10-19,19.0,18,18.0,13.0,16.0,12.0,21.0,20.0,21.0,18.0,23.0,29.0,20,14,13,24.0,22.0,13.0,9.0,12.0,22.0,9.0,6.0,13.0,10.0,8.0,23.0,16.0,19.0,19.0,14.0,17.0,17.0,15,10.0,4.0,6,5.0,5.0,9.0,7,13.0,17.0,22.0,11,12.0,12.0,19.0,19.0,8.0,6.0,5.0,6.0,12.0,5.0,13.0,8,7,7.0,3.0,,8.0,6,8.0,8.0,6.0,5.0,8.0
2020-10-20,17.0,15,15.0,13.0,17.0,11.0,17.0,20.0,19.0,17.0,22.0,28.0,17,14,13,28.0,21.0,11.0,9.0,13.0,22.0,9.0,7.0,14.0,12.0,10.0,17.0,20.0,22.0,29.0,21.0,15.0,20.0,12,11.0,5.0,4,3.0,3.0,7.0,8,13.0,17.0,23.0,13,14.0,8.0,13.0,19.0,9.0,4.0,3.0,6.0,12.0,7.0,14.0,6,5,5.0,3.0,4.0,9.0,10,10.0,8.0,8.0,6.0,8.0
2020-10-21,17.0,13,14.0,13.0,14.0,11.0,17.0,18.0,18.0,17.0,20.0,27.0,15,11,11,25.0,19.0,10.0,10.0,15.0,21.0,10.0,6.0,17.0,13.0,10.0,12.0,9.0,10.0,9.0,7.0,13.0,14.0,12,11.0,9.0,4,4.0,3.0,9.0,9,10.0,17.0,22.0,15,16.0,8.0,13.0,16.0,5.0,6.0,7.0,4.0,12.0,6.0,14.0,9,5,7.0,5.0,5.0,11.0,11,10.0,9.0,8.0,8.0,8.0
2020-10-22,23.0,16,22.09090909090909,20.0,20.0,14.0,23.0,24.0,22.0,23.0,27.0,31.0,21,18,15,32.0,21.0,18.0,13.0,20.0,31.0,15.0,14.0,22.0,14.0,15.0,14.0,13.0,15.0,11.0,14.0,10.0,14.0,12,14.0,9.0,7,5.0,4.0,12.0,14,9.0,18.0,22.0,18,17.0,8.0,11.0,13.0,4.0,8.0,7.0,6.0,15.0,8.0,20.0,10,8,10.0,10.0,6.0,13.0,18,8.0,14.0,17.0,18.0,12.0
2020-10-23,31.0,23,21.0,24.0,30.0,21.0,26.0,32.0,27.0,28.0,28.0,34.0,28,24,23,38.0,23.0,24.0,21.0,31.0,37.0,24.0,26.0,32.0,23.0,22.0,20.0,18.0,22.0,16.0,23.0,17.0,19.0,20,15.0,10.0,9,7.0,7.0,14.0,19,10.0,16.0,22.0,27,27.0,19.0,9.0,13.0,4.0,12.0,14.0,8.0,17.0,12.0,21.0,12,12,22.0,15.0,10.0,25.0,25,6.0,25.0,28.0,23.0,20.0
2020-10-24,35.0,27,29.0,30.0,32.0,26.0,31.454545454545453,37.0,31.0,33.0,31.0,35.0,31,24,29,42.0,30.0,29.0,25.0,40.0,43.0,32.0,33.0,34.0,32.0,37.0,26.0,25.0,23.0,26.0,30.0,23.0,27.0,28,19.0,13.0,13,10.0,9.0,10.666666666666666,22,13.0,20.0,22.0,31,34.0,23.0,9.0,14.0,4.0,17.0,22.0,10.0,20.0,12.0,22.0,15,16,26.0,19.0,13.0,34.0,31,6.0,37.0,34.0,27.0,29.0
2020-10-25,40.0,33,39.0,38.0,39.0,31.0,39.63636363636363,47.0,42.0,40.0,42.0,45.0,41,36,35,43.0,31.0,34.0,34.0,36.0,51.0,36.0,32.0,37.0,30.0,33.0,31.0,35.0,34.0,32.0,35.0,26.0,31.0,28,21.0,15.0,17,14.0,10.0,20.0,26,9.0,16.0,22.0,32,38.0,29.0,7.0,13.0,3.0,17.0,21.0,12.0,21.0,15.0,28.0,20,20,27.0,19.0,16.0,32.0,30,4.0,33.0,40.0,36.0,29.0
2020-10-26,46.0,41,40.0,38.0,45.0,34.0,44.27272727272727,53.0,47.0,47.0,43.0,53.0,46,44,38,54.0,36.0,33.0,29.0,46.0,57.0,35.0,35.0,40.0,34.0,30.0,38.0,40.0,40.0,36.0,42.0,33.0,35.0,33,23.0,18.0,19,16.0,12.0,21.0,32,8.0,15.0,23.0,32,33.0,28.0,8.0,13.0,3.0,17.0,19.0,11.0,20.0,10.0,29.0,25,20,31.0,19.0,16.0,31.0,37,5.0,41.0,33.0,22.0,29.0
2020-10-27,31.0,26,26.0,27.0,28.0,23.0,29.818181818181817,33.0,32.0,30.0,32.0,40.0,29,28,23,40.0,25.0,25.0,23.0,29.0,41.0,23.0,20.0,25.0,20.0,26.0,34.0,40.0,40.0,45.0,40.0,32.0,36.0,25,18.0,14.0,14,9.0,9.0,15.0,18,10.0,12.0,22.0,25,21.0,23.0,10.0,14.0,4.0,25.0,16.0,12.0,15.0,8.0,22.0,12,12,19.0,10.0,12.0,21.0,23,6.0,23.0,29.0,23.0,21.0
2020-10-28,30.0,24,26.0,24.0,25.0,18.0,27.545454545454547,34.0,29.0,29.0,29.0,35.0,26,23,22,39.0,27.0,24.0,18.0,30.0,36.0,20.0,19.0,31.0,24.0,19.0,36.0,29.0,37.0,34.0,29.0,27.0,32.0,26,15.0,10.0,13,9.0,7.0,15.0,17,8.0,13.0,23.0,28,28.0,34.0,12.0,16.0,5.0,16.0,11.0,7.0,13.0,13.0,26.0,14,13,17.0,13.0,13.0,28.0,18,8.0,20.0,38.0,31.0,21.0
2020-10-29,19.0,17,17.0,18.0,20.0,14.0,20.363636363636363,24.0,21.0,20.0,22.0,32.0,21,20,16,33.0,22.0,16.0,12.0,22.0,23.0,16.0,14.0,19.0,20.0,13.0,23.0,12.0,17.0,17.0,13.0,15.0,19.0,16,15.0,10.0,11,8.0,9.0,13.0,12,6.0,12.0,23.0,14,13.0,25.0,15.0,15.0,5.0,14.0,12.0,7.0,14.0,14.0,22.0,12,14,13.0,6.0,10.0,20.0,14,6.0,14.0,7.0,6.0,12.0
2020-10-30,18.0,11,10.0,17.0,16.0,11.0,11.0,18.0,19.0,17.0,15.0,28.0,14,8,8,26.0,14.0,16.0,9.0,12.0,15.0,15.0,11.0,20.0,12.0,19.0,12.0,10.0,9.0,10.0,8.0,10.0,9.0,12,11.0,5.0,5,4.0,4.0,8.0,11,8.0,14.0,20.0,16,14.0,12.0,16.0,17.0,4.0,6.0,7.0,4.0,8.0,8.0,14.0,5,7,13.0,9.0,5.0,13.0,15,6.0,15.0,5.0,13.0,11.0
2020-10-31,19.0,14,15.0,17.0,22.0,13.0,12.0,19.0,21.0,21.0,20.0,29.0,17,13,13,33.0,19.0,17.0,14.0,14.0,24.0,15.0,17.0,21.0,17.0,18.0,11.0,11.0,10.0,11.0,11.0,10.0,15.0,14,13.0,8.0,8,7.0,3.0,9.0,13,9.0,15.0,21.0,12,17.0,12.0,9.0,17.0,4.0,9.0,9.0,5.0,12.0,12.0,21.0,7,7,12.0,6.0,9.0,17.0,19,9.0,17.0,11.0,6.0,10.0
2020-11-01,17.0,12,17.0,15.0,16.0,11.0,14.0,16.0,18.0,17.0,25.0,25.0,16,14,12,29.0,17.75,14.0,11.0,14.0,19.0,11.0,13.0,16.0,17.0,14.0,15.0,13.0,10.0,13.0,12.0,9.0,8.0,13,16.0,14.0,11,6.0,5.0,11.0,11,11.0,21.0,22.0,17,13.0,11.0,12.0,16.0,4.0,11.0,9.0,6.0,12.0,12.0,28.0,10,9,8.0,7.0,11.0,9.0,14,8.0,12.0,9.0,11.0,10.0
2020-11-02,25.0,18,22.0,21.0,18.0,17.0,16.0,27.0,23.0,24.0,29.0,33.0,21,21,16,36.0,23.0,22.0,17.0,23.0,31.0,18.0,17.0,22.0,16.0,19.0,15.0,11.0,13.0,10.0,15.0,14.0,14.0,16,17.0,17.0,10,6.0,4.0,13.0,17,10.0,19.0,21.0,21,19.0,14.0,13.0,18.0,3.0,13.0,12.0,6.0,14.0,7.0,24.0,13,12,15.0,12.0,8.0,14.0,17,7.0,20.0,13.0,19.0,14.0
2020-11-03,21.09090909090909,19,18.0,21.0,23.0,18.0,14.0,25.0,22.0,22.0,23.0,27.0,21,18,18,35.0,22.0,21.0,17.0,26.0,37.0,19.0,23.0,30.0,24.0,26.0,20.0,20.0,21.0,20.0,22.0,20.0,20.0,17,18.0,13.0,9,8.0,7.0,13.0,21,12.0,15.0,24.0,29,28.0,18.0,10.0,14.0,4.0,19.0,17.0,9.0,18.0,6.0,24.0,16,12,23.0,18.0,9.0,22.0,28,6.0,25.0,21.0,27.0,23.0
2020-11-04,27.727272727272727,23,20.0,26.0,28.0,23.0,19.0,35.0,30.0,31.0,31.0,39.0,29,25,24,40.0,23.0,28.0,23.0,33.0,42.0,26.0,23.0,25.0,22.0,38.0,27.0,28.0,29.0,30.0,31.0,22.0,25.0,25,20.0,14.0,18,16.0,13.0,20.0,21,16.0,16.0,22.0,16,20.0,21.0,16.0,15.0,3.0,15.0,13.0,5.0,19.0,8.0,22.0,25,15,22.0,18.0,15.0,22.0,29,7.0,32.0,23.0,15.0,31.0
2020-11-05,27.0,21,20.0,22.0,26.0,21.0,18.0,35.0,27.0,27.0,27.0,36.0,26,24,20,36.0,22.0,23.0,22.0,34.0,47.0,,21.0,32.0,19.0,27.0,22.0,25.0,22.0,27.0,25.0,18.0,24.0,21,18.0,11.0,17,16.0,11.0,20.0,17,17.0,20.0,23.0,23,25.0,17.0,19.0,17.0,4.0,8.0,9.0,5.0,18.0,18.0,20.0,24,11,19.0,14.0,13.0,18.0,30,10.0,25.0,19.0,24.0,25.0
2020-11-06,31.0,20,20.0,24.0,27.0,22.0,15.0,38.0,27.0,31.0,36.0,39.0,24,23,20,37.0,21.0,29.0,23.0,30.0,47.0,23.0,25.0,34.0,25.0,28.0,20.0,19.0,16.0,15.0,17.0,17.0,19.0,21,18.0,13.0,17,15.666666666666666,10.0,20.0,27,17.0,18.0,25.0,28,24.0,20.0,15.0,17.0,4.0,10.0,11.0,6.0,,,27.0,22,12,20.0,17.0,12.0,21.0,24,10.0,28.0,19.0,17.0,25.0
2020-11-07,22.0,18,16.0,18.0,24.0,15.0,12.0,21.0,20.0,19.0,24.0,28.0,19,18,16,32.0,20.0,19.0,17.0,24.0,33.0,21.0,26.0,36.0,27.0,,13.0,11.0,12.0,10.0,12.0,14.0,15.0,16,17.0,11.0,13,8.0,9.0,16.0,22,16.0,21.0,22.0,36,36.0,16.0,12.0,17.0,4.0,10.0,12.0,7.0,,,23.0,17,11,18.0,19.0,14.0,25.0,27,11.0,23.0,33.0,27.0,19.0
2020-11-08,41.0,33,26.0,34.0,34.0,30.0,26.0,43.0,38.0,39.0,41.0,47.0,37,31,30,47.0,29.0,38.0,28.0,40.0,47.0,30.0,37.0,37.0,35.0,,26.0,22.0,23.0,25.0,24.0,29.0,30.0,31,16.0,10.0,11,10.666666666666666,7.0,14.0,20,10.0,16.0,23.0,40,38.0,27.0,18.0,17.0,4.0,13.0,10.0,8.0,11.0,11.0,22.0,16,13,33.0,19.0,14.0,33.0,35,9.0,31.0,23.0,39.0,29.0
2020-11-09,36.0,29,26.0,32.0,33.0,28.0,23.0,35.0,32.0,34.0,39.0,39.0,32,28,30,41.0,27.0,31.0,28.0,34.0,41.0,31.0,31.0,35.0,32.0,,28.0,24.0,27.0,27.0,26.0,28.0,29.0,30,21.0,13.0,17,10.0,8.0,19.0,26,8.0,13.0,23.0,39,36.0,30.0,16.0,21.0,4.0,18.0,14.0,12.0,17.0,17.0,24.0,17,20,28.0,22.0,17.0,31.0,41,14.0,29.0,32.0,41.0,30.0
2020-11-10,39.0,29,27.0,33.0,34.0,30.0,22.0,40.0,34.0,34.0,43.0,42.0,32,32,28,42.0,29.0,31.0,29.0,41.0,53.0,32.0,30.0,36.0,32.0,39.0,26.0,25.0,24.0,25.0,28.0,26.0,28.0,30,28.0,21.0,20,14.0,13.0,22.0,28,21.0,27.0,26.0,37,37.0,27.0,27.0,25.0,7.0,25.0,21.0,16.0,27.0,18.0,31.0,23,24,29.0,24.0,20.0,32.0,39,16.0,32.0,35.0,35.0,35.0
2020-11-11,33.0,26,27.0,27.0,31.0,25.0,20.0,29.0,32.0,29.0,36.0,33.0,27,29,26,39.0,29.0,26.0,25.0,32.0,38.0,26.0,29.0,37.0,30.0,27.0,27.0,25.0,24.0,24.0,23.0,26.0,26.0,26,27.0,21.0,21,16.0,12.0,23.0,26,31.0,34.0,38.0,37,36.0,23.0,28.0,26.0,10.0,22.0,21.0,17.0,25.0,16.0,31.0,26,23,23.0,19.0,25.0,28.0,32,21.0,24.0,29.0,12.0,25.0
2020-11-12,30.0,21,20.0,22.0,25.0,21.0,16.0,26.0,28.0,27.0,34.0,34.0,25,22,21,35.0,23.0,25.0,21.0,25.0,39.0,22.0,21.0,28.0,23.0,25.0,19.0,15.0,12.0,15.0,15.0,17.5,16.0,19,24.0,19.0,21,14.0,11.0,23.0,25,10.0,21.0,34.0,31,29.0,18.0,21.0,19.0,3.0,17.0,16.0,13.0,24.0,17.0,31.0,26,22,20.0,21.0,16.0,21.0,19,16.0,21.0,26.0,21.0,20.0
2020-11-13,40.0,27,27.0,31.0,33.0,29.0,22.0,42.0,35.0,35.0,38.0,39.0,31,28,29,40.0,27.0,32.0,30.0,38.0,56.0,33.0,31.0,49.0,36.0,31.0,23.0,22.0,24.0,21.0,22.0,27.0,27.0,27,23.0,19.0,20,14.0,11.0,23.0,28,8.0,14.0,25.0,51,47.0,23.0,19.0,17.0,5.0,19.0,15.0,13.0,21.0,14.0,30.0,27,21,27.0,24.0,17.0,36.0,37,8.0,33.0,51.0,37.0,32.0
2020-11-14,44.0,36,34.0,37.0,40.0,34.0,29.0,52.0,40.0,41.0,48.0,44.0,40,40,33,48.0,33.0,38.0,38.0,51.0,66.0,39.0,40.0,68.0,36.0,43.0,27.0,29.0,26.0,23.0,30.0,34.0,34.0,34,22.0,16.0,19,15.0,12.0,22.0,36,14.0,14.0,27.0,43,44.0,30.0,19.0,17.0,3.0,20.0,17.0,11.0,22.0,14.0,27.0,25,25,34.0,28.0,23.0,45.0,48,7.0,47.0,,41.0,46.0
