Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,41T,79T,81T,84T,28T,29T,30T,31T,32T,33T,34T,60T,71T,74T,77T,35T,36T,37T,38T,39T,40T,57T,58T,67T,68T,69T,70T,73T,75T,76T,42T,44T,62T,63T,78T,43T,80T,46T,47T,72T,82T,83T
2020-07-04,16.0,14,14.931034482758621,13.0,16.0,13.0,16.0,22.0,16.0,19.0,14.0,23.0,17,13.0,21.0,13,15,26.0,15.0,14.0,8.0,10.0,12.0,14.0,11.0,17.0,12,9,12.0,12.0,14.0,12.0,15.0,15.0,14.0,19.0,11,8.0,5.0,15.0,12.0,12.0,5.0,6,4.0,4.0,8.0,5.0,2.0,8.0,15.0,7,6,7.0,4.0,6.0,24.0,32.0,15.0,21.0,12.0,16.0,17.0,13,13.0,7.0,4.0,7.0
2020-07-05,13.0,11,12.413793103448276,10.0,11.0,13.0,14.0,19.0,12.0,15.0,10.0,21.0,14,12.0,14.0,8,10,25.0,14.0,10.0,7.0,7.0,16.0,15.0,8.0,12.0,15,7,8.0,9.0,10.0,9.0,9.0,7.0,10.0,14.0,10,10.0,7.0,8.0,15.0,11.0,5.0,6,4.0,4.0,9.0,6.0,2.0,7.0,12.0,7,6,6.0,4.0,5.0,17.0,24.0,20.0,20.0,10.0,20.0,19.0,14,14.0,8.0,6.0,7.0
2020-07-06,12.0,9,14.0,9.0,13.0,12.0,13.0,19.0,12.0,12.0,9.0,22.0,11,9.0,12.0,9,8,11.03448275862069,14.0,8.0,9.0,6.0,15.0,12.0,8.0,9.0,13,7,6.0,8.0,11.0,11.0,9.0,9.0,10.0,19.0,9,14.0,7.0,10.0,12.0,12.0,7.0,7,5.0,5.0,10.0,5.0,3.0,9.0,18.0,6,6,7.0,3.0,8.0,16.0,18.0,21.0,18.0,8.0,16.0,6.0,16,13.0,10.0,7.0,10.0
2020-07-07,13.0,11,10.0,10.0,13.0,13.0,14.0,22.0,14.0,15.0,11.0,22.0,14,10.0,16.0,8,10,12.758620689655173,13.0,9.0,10.0,8.0,25.0,13.0,13.0,10.0,18,9,9.0,7.0,12.0,7.0,5.0,10.0,9.0,18.0,8,11.0,9.0,7.0,13.0,14.0,12.0,9,7.0,6.0,11.0,6.0,5.0,9.0,17.0,12,7,10.0,4.0,8.0,18.0,16.0,16.0,14.0,4.0,14.0,7.0,15,15.0,11.0,10.0,9.0
2020-07-08,12.0,7,9.0,10.0,12.0,14.0,13.0,21.0,12.0,12.0,9.0,22.0,11,8.0,15.0,6,7,21.0,12.0,16.0,10.0,9.0,22.0,12.0,12.0,7.0,18,8,7.0,6.0,11.0,6.0,4.0,7.0,8.0,14.0,7,11.0,6.0,8.0,11.0,12.0,6.0,7,10.0,6.0,14.0,7.0,6.0,10.0,14.0,10,9,9.0,9.0,8.0,14.0,15.0,8.0,12.0,4.0,14.0,5.0,17,13.0,10.0,9.0,9.0
2020-07-09,12.0,7,11.0,11.0,14.0,10.0,14.0,21.0,13.0,15.0,11.0,20.0,12,11.0,15.0,6,7,21.0,11.0,10.0,10.0,7.0,19.0,12.0,10.0,9.0,17,8,8.0,5.0,13.0,9.0,6.0,8.0,9.0,16.0,8,10.0,6.0,9.0,18.0,12.0,5.0,8,7.0,6.0,12.0,7.0,3.0,13.0,17.0,11,7,8.0,9.0,6.0,10.0,13.0,10.0,12.0,4.0,15.0,5.0,17,15.0,10.0,13.0,12.0
2020-07-10,14.0,11,10.0,10.0,11.0,12.0,13.0,22.0,13.0,14.0,12.517241379310345,23.0,13,12.0,16.0,10,11,25.0,13.0,9.0,9.0,5.0,17.0,16.0,9.0,12.0,13,7,6.0,7.0,17.0,8.0,4.0,6.0,8.0,16.0,8,15.0,5.0,13.0,14.0,15.0,9.0,5,5.0,5.0,8.0,7.0,4.0,10.0,20.0,9,6,9.0,8.0,8.0,11.0,13.0,10.0,14.0,3.0,12.0,7.0,16,15.0,14.0,10.0,10.0
2020-07-11,12.0,10,10.0,9.0,11.0,9.0,13.0,22.0,12.0,14.0,9.0,19.0,13,9.0,15.0,10,10,23.0,13.0,13.0,12.0,8.0,22.0,15.0,6.0,10.0,16,8,7.0,7.0,14.0,9.0,6.0,8.0,9.0,17.0,9,14.0,7.0,9.0,18.0,14.0,7.0,5,7.0,5.0,10.0,8.0,3.0,13.0,17.0,9,7,10.0,6.0,5.0,9.0,16.0,10.0,14.0,4.0,11.0,6.0,19,15.0,14.0,10.0,10.0
2020-07-12,14.0,8,10.0,10.0,11.0,13.0,12.0,20.0,13.0,15.0,9.0,21.0,12,10.0,15.0,7,6,21.0,13.0,10.0,13.0,7.0,19.0,17.0,11.0,8.0,16,5,6.0,6.0,13.0,9.0,6.0,6.0,8.0,19.0,8,13.0,8.0,9.0,12.0,15.0,7.0,7,7.0,5.0,10.0,7.0,4.0,12.0,14.0,9,8,10.0,8.0,5.0,8.0,13.0,7.0,13.0,2.0,11.0,4.0,22,17.0,12.0,19.0,9.0
2020-07-13,10.0,7,8.0,9.0,10.0,10.0,12.0,17.0,10.03448275862069,10.0,7.0,16.0,8,9.0,13.0,6,6,20.0,13.0,9.0,11.0,6.0,12.0,12.0,9.0,7.0,14,8,6.0,6.0,10.0,8.0,5.0,6.0,9.0,15.0,7,9.0,6.0,8.0,9.0,12.0,6.0,5,4.0,4.0,8.0,7.0,3.0,7.0,15.0,6,5,10.0,5.0,4.0,10.0,21.0,9.0,15.0,2.0,12.0,3.0,15,12.0,9.0,11.0,8.0
2020-07-14,12.0,11,14.0,10.0,10.0,13.0,13.0,22.0,11.758620689655173,15.0,10.0,21.0,15,10.0,15.0,10,9,23.0,12.0,8.0,6.0,6.0,15.0,10.0,9.0,9.0,12,7,9.0,5.0,10.0,6.0,4.0,7.0,7.0,15.0,8,11.0,5.0,11.0,10.0,11.0,5.0,4,6.0,4.0,8.0,8.0,3.0,7.0,15.0,7,6,10.0,6.0,4.0,12.0,15.0,10.0,17.0,2.0,12.0,6.0,16,12.0,10.0,9.0,9.0
2020-07-15,13.0,11,15.0,13.0,15.0,14.0,15.0,20.0,17.0,15.0,11.0,21.0,13,13.137931034482758,16.0,11,10,21.0,13.0,10.0,5.0,7.0,21.0,15.0,8.0,14.0,14,9,7.0,7.0,13.0,8.0,6.0,9.0,9.0,21.0,7,18.0,7.0,14.0,12.0,12.0,7.0,5,5.0,5.0,9.0,7.0,3.0,7.0,17.0,7,7,11.0,6.0,4.0,14.0,19.0,11.0,18.0,5.0,13.0,13.0,15,12.0,7.0,16.0,7.0
2020-07-16,13.0,12,13.0,10.0,13.0,12.0,13.0,22.0,16.0,14.0,10.0,21.0,14,12.275862068965518,16.0,10,10,24.0,14.0,8.0,6.0,5.0,18.0,11.0,7.0,11.0,12,7,7.0,7.0,17.0,12.0,9.0,8.0,6.0,15.0,8,10.0,7.0,12.0,14.0,13.0,5.0,6,5.0,4.0,8.0,10.0,2.0,10.0,16.0,9,8,11.0,6.0,5.0,17.0,23.0,14.0,18.0,8.0,13.0,13.0,14,14.0,10.0,10.0,9.0
2020-07-17,14.0,10,17.0,13.0,11.0,7.0,15.0,12.206896551724139,16.0,15.0,13.0,23.0,12,11.0,19.0,9,9,20.0,13.0,17.0,7.0,8.0,14.0,12.0,9.0,8.0,13,8,6.0,5.0,13.0,11.0,7.0,6.0,9.0,15.0,8,9.0,7.0,12.0,12.0,11.0,5.0,7,7.0,7.0,11.0,11.0,2.0,9.0,16.0,8,9,12.0,7.0,4.0,14.0,21.0,8.0,15.0,2.0,13.0,8.0,14,12.0,8.0,10.0,12.0
2020-07-18,16.0,13,16.0,13.0,15.0,13.0,16.0,20.0,20.0,16.0,18.0,22.0,15,11.0,16.0,12,10,25.0,14.0,10.0,12.0,9.0,24.0,15.0,11.0,15.0,12,8,9.0,6.0,15.0,11.0,7.0,9.0,10.0,21.0,11,12.0,6.0,18.0,16.0,13.0,5.0,7,7.0,5.0,10.0,6.0,3.0,11.0,17.0,8,7,8.0,8.0,6.0,14.0,18.0,9.0,12.0,2.0,12.0,7.0,17,17.0,10.0,14.0,13.0
2020-07-19,9.0,7,7.0,8.0,10.0,7.0,10.0,13.0,13.0,11.0,6.0,16.0,10,9.0,12.0,5,5,18.0,11.0,12.0,10.0,6.0,18.0,15.0,12.0,6.0,17,9,6.0,5.0,15.0,11.0,6.0,5.0,9.0,18.0,8,10.0,6.0,9.0,13.0,13.0,8.0,6,8.0,5.0,9.0,7.0,3.0,13.0,18.0,10,6,7.0,6.0,8.0,15.0,15.0,10.0,14.0,5.0,12.0,9.0,17,16.0,9.0,9.0,7.0
2020-07-20,19.0,11,15.0,14.0,15.0,12.0,15.0,23.0,21.0,21.0,14.0,22.0,16,18.0,20.0,10,11,22.0,14.0,17.0,15.0,14.0,22.0,16.0,13.0,15.0,18,6,10.0,9.0,16.0,10.0,8.0,11.0,12.0,16.0,10,12.0,7.0,15.0,12.0,14.0,8.928571428571429,7,6.0,4.0,9.0,8.0,4.0,9.0,20.0,12,7,11.0,6.0,8.0,10.0,17.0,13.0,18.0,3.0,12.0,10.0,15,16.0,11.0,7.0,9.0
2020-07-21,15.0,13,17.0,15.0,18.0,11.0,16.0,20.0,20.0,16.0,15.0,23.0,14,15.0,15.0,12,9,23.0,18.0,14.0,10.0,11.0,24.0,15.0,13.0,14.0,18,11,10.0,8.0,14.0,12.0,9.0,13.0,13.0,12.0,16,10.0,8.0,11.0,10.0,12.0,6.0,8,10.0,8.0,14.0,7.0,5.0,8.0,19.0,15,10,10.0,6.0,8.0,14.0,19.0,16.0,17.0,3.0,13.0,9.0,14,15.0,8.0,10.0,8.0
2020-07-22,18.0,14,17.0,16.0,16.0,16.0,16.0,23.0,24.0,19.0,18.0,24.0,17,16.0,20.0,13,12,24.0,17.0,16.0,12.0,12.0,20.0,16.0,12.0,19.0,15,7,10.0,7.0,13.0,14.4,13.0,16.0,12.0,18.0,20,13.0,7.0,16.0,16.0,14.0,6.0,6,8.0,4.0,10.0,9.0,4.0,11.0,19.0,9,9,12.0,6.0,7.0,15.0,19.0,12.0,13.0,5.0,13.0,6.0,16,14.0,9.0,7.0,11.0
2020-07-23,12.0,10,14.0,12.0,13.0,13.827586206896552,14.0,21.0,18.0,13.0,12.0,22.0,13,12.0,18.0,7,9,21.0,14.0,19.0,13.0,11.0,20.0,12.0,12.0,14.0,23,8,8.0,6.0,13.0,9.0,9.0,10.0,12.0,16.0,12,15.0,7.0,13.0,22.0,13.0,7.0,9,10.0,9.0,12.0,11.0,4.0,13.0,16.0,17,10,12.0,8.0,7.0,15.0,17.0,8.0,14.0,4.0,13.0,6.0,20,15.0,13.0,10.0,13.0
2020-07-24,14.0,10,11.0,11.0,15.0,11.0,13.0,22.0,20.0,17.0,12.0,22.0,17,13.0,22.0,10,10,22.0,13.0,11.0,14.0,14.310344827586206,23.0,15.0,11.0,11.0,19,7,11.0,8.0,14.0,8.0,8.0,10.0,10.0,15.0,7,10.0,8.0,10.0,16.0,16.0,9.0,15,16.0,12.0,21.0,13.0,5.0,16.0,18.0,15,16,13.0,11.0,7.0,12.0,15.0,9.0,13.0,3.0,12.0,7.0,22,17.0,15.0,16.0,10.0
2020-07-25,14.0,11,14.0,14.0,14.0,12.0,14.0,18.0,19.0,17.0,14.0,21.0,13,14.0,15.0,9,9,20.0,14.0,13.0,13.0,13.724137931034482,23.0,13.0,9.0,3.0,21,11,8.0,8.0,14.0,13.0,7.0,8.0,11.0,8.0,12,10.0,6.0,9.0,10.0,15.0,10.0,16,15.0,15.0,19.0,16.0,6.0,15.0,19.0,19,17,15.0,12.0,5.0,11.0,13.0,9.0,13.0,3.0,11.0,6.0,18,15.0,12.0,13.0,10.0
2020-07-26,15.0,8,9.0,11.0,12.0,11.0,12.0,19.0,18.0,15.0,11.0,21.0,13,11.0,15.0,8,8,20.0,12.0,16.0,10.0,9.0,18.0,13.0,7.0,7.0,21,6,8.0,6.0,10.0,10.0,4.0,5.0,8.0,9.0,7,7.0,5.0,8.0,14.0,21.0,15.0,16,17.0,12.0,18.0,13.0,5.0,13.0,20.0,16,18,16.0,12.0,6.0,9.0,14.0,9.0,12.0,3.0,14.0,8.0,16,14.0,11.0,13.0,10.0
2020-07-27,9.0,5,8.0,8.0,9.0,4.0,9.0,14.0,14.0,9.0,5.0,17.0,7,7.0,11.0,4,3,18.0,10.0,13.0,11.0,5.0,16.0,13.0,8.0,7.0,18,9,7.0,4.0,10.0,5.0,5.0,5.0,6.0,9.0,7,9.0,9.0,8.0,12.0,18.0,11.0,18,18.0,15.0,22.0,13.0,8.0,18.0,20.0,21,16,14.0,12.0,4.0,12.0,18.0,9.0,14.0,3.0,16.0,13.0,17,14.0,14.0,22.0,9.0
2020-07-28,14.0,6,8.0,8.0,11.0,6.0,10.0,17.0,15.0,13.0,8.0,17.0,10,10.0,10.0,6,7,20.0,11.0,10.137931034482758,8.0,6.0,11.0,12.0,8.0,7.0,16,5,7.0,7.0,12.0,6.0,5.0,5.0,5.0,12.0,8,9.0,6.0,7.0,10.0,12.0,6.0,6,8.0,7.0,12.0,9.0,3.0,15.0,12.0,9,8,10.0,9.0,5.0,13.0,25.0,9.0,15.0,3.0,16.0,16.0,17,14.0,13.0,14.0,6.0
2020-07-29,12.0,9,12.0,10.0,12.0,9.0,12.0,22.0,17.0,13.0,11.0,21.0,12,10.0,12.0,10,9,22.0,15.0,11.655172413793103,7.0,6.0,16.0,10.0,9.0,10.0,10,7,7.0,6.0,18.0,7.0,8.0,5.0,9.0,15.0,8,10.0,8.0,11.0,15.0,13.0,9.0,6,5.0,7.0,7.785714285714286,7.0,3.0,8.0,18.0,7,5,9.0,7.0,5.0,12.0,16.0,11.0,14.0,3.0,15.0,6.0,15,15.0,9.0,10.0,9.0
2020-07-30,11.0,9,12.0,8.0,9.0,9.0,10.0,22.0,16.0,13.0,6.0,18.0,11,8.0,15.0,9,8,21.0,13.0,6.0,8.0,5.0,16.0,12.0,6.0,11.0,11,4,4.0,5.0,10.0,7.0,8.0,6.0,7.0,15.0,8,9.0,7.0,11.0,13.0,13.0,10.0,6,4.0,4.0,7.0,8.0,3.0,7.0,17.0,6,6,7.0,7.0,4.0,13.0,16.0,12.0,17.0,5.0,12.0,9.0,12,11.0,6.0,10.0,7.0
2020-07-31,10.0,8,10.0,7.0,12.0,6.0,10.0,20.0,14.0,10.0,6.0,20.0,11,8.0,15.0,9,6,22.0,12.0,7.0,7.0,5.0,17.0,16.0,5.0,7.0,14,7,5.0,5.0,11.0,7.0,6.0,7.0,7.0,11.0,7,11.0,8.0,10.0,17.0,14.0,9.0,8,9.0,5.0,11.0,8.0,4.0,10.0,22.0,8,6,8.0,6.0,4.0,12.0,17.0,9.0,13.0,5.0,13.0,5.0,13,14.0,7.0,11.0,6.0
2020-08-01,11.0,10,9.0,8.0,8.0,5.0,10.0,20.0,14.0,11.0,6.0,18.0,10,7.0,13.0,6,7,22.0,12.0,6.0,7.0,4.0,9.0,13.0,5.0,10.0,11,5,4.0,5.0,9.0,7.0,5.0,5.0,6.0,15.0,7,8.0,6.0,8.0,13.0,15.0,9.0,8,8.0,5.0,10.0,10.0,4.0,8.0,23.0,11,6,11.0,9.428571428571429,4.0,7.0,14.0,10.0,13.0,4.0,12.0,5.0,14,14.0,7.0,7.0,6.0
2020-08-02,8.0,6,7.0,7.0,7.0,5.0,9.0,14.0,13.0,9.0,5.0,17.0,8,6.0,11.0,4,5,18.0,10.0,6.0,7.0,5.0,8.0,12.0,5.0,5.0,10,8,5.0,3.0,6.0,7.0,3.0,5.0,6.0,13.0,10,6.0,3.0,12.0,10.0,18.0,12.0,6,6.0,6.0,7.0,8.0,4.0,5.0,19.0,7,6,9.0,5.0,4.0,6.0,13.0,11.0,13.0,6.0,13.0,4.0,12,10.0,4.0,3.0,4.0
2020-08-03,8.0,6,8.0,9.0,9.0,4.0,9.0,18.0,13.0,8.0,4.0,13.0,8,6.0,12.0,7,5,17.0,11.0,5.0,6.0,4.0,8.0,10.0,6.0,5.0,7,6,4.0,4.0,7.0,7.0,7.0,6.0,6.0,9.0,11,5.0,4.0,7.0,6.9,13.0,5.0,3,5.0,4.0,7.0,4.0,3.0,5.0,13.0,5,4,7.0,4.0,4.0,8.0,20.0,17.0,19.0,5.0,13.0,14.0,12,8.0,6.0,6.0,4.0
2020-08-04,8.0,6,9.0,9.0,10.0,6.0,10.0,18.0,15.0,11.0,4.0,16.0,11,7.0,11.0,7,6,19.0,13.0,9.0,9.0,5.0,10.0,10.0,6.0,4.0,10,9,5.0,4.0,8.0,7.0,7.0,6.0,7.0,7.0,8,7.0,5.0,8.0,9.0,11.0,6.0,4,4.0,4.0,9.0,6.0,3.0,7.0,11.0,8,5,7.0,4.0,5.0,9.0,36.0,25.0,26.0,10.0,16.0,24.0,13,10.0,8.0,7.0,4.0
2020-08-05,11.0,9,9.0,11.0,10.0,7.0,11.0,22.0,18.0,13.0,9.0,20.0,13,9.0,16.0,11,9,18.0,17.0,9.0,7.0,10.758620689655173,8.0,9.0,6.0,8.0,9,5,4.0,4.0,8.0,6.0,4.0,9.0,8.0,11.0,7,7.0,5.0,13.0,11.0,11.0,5.0,6,9.0,5.0,8.0,6.0,3.0,8.0,15.0,8,6,8.0,6.0,5.0,12.0,31.0,21.0,22.0,12.0,18.0,23.0,12,10.0,8.0,7.0,7.0
2020-08-06,14.0,10,14.0,15.0,14.0,10.0,14.0,22.0,19.0,17.0,12.0,22.0,14,12.0,20.0,13,11,23.0,12.0,10.0,8.0,7.0,19.0,15.0,7.0,11.0,8,10,7.0,5.0,13.0,7.0,7.0,8.0,7.0,14.0,8,11.0,7.0,14.0,16.0,15.0,9.0,6,6.0,5.0,8.0,6.0,4.0,7.0,22.0,8,7,9.0,4.0,5.0,19.0,29.0,19.0,24.0,12.0,21.0,23.0,15,14.0,7.0,5.0,8.0
2020-08-07,17.0,12,14.517241379310345,16.0,13.0,12.0,15.0,22.0,20.0,19.0,13.0,22.0,16,14.0,25.0,11,11,25.0,16.0,11.0,11.0,8.0,19.0,15.0,10.0,12.0,12,9,8.0,7.0,12.0,8.0,8.0,7.0,10.0,11.0,8,9.0,7.0,15.0,12.0,17.0,9.0,5,9.0,6.0,9.0,7.0,3.0,9.0,22.0,8,7,10.0,6.0,3.0,14.0,29.0,16.0,20.0,9.0,20.0,18.0,15,16.0,9.0,8.0,5.0
2020-08-08,13.0,8,12.0,12.0,14.0,8.0,13.0,19.0,15.0,15.0,10.0,20.0,14,11.0,18.0,10,8,19.0,11.0,9.0,9.0,7.0,15.0,13.0,9.0,10.0,16,10,7.0,8.0,8.0,7.0,5.0,7.0,7.0,11.0,7,7.0,5.0,9.0,11.0,12.0,6.0,4,7.0,4.0,8.0,7.0,3.0,10.0,18.0,9,6,5.0,5.0,3.0,9.0,29.0,17.0,21.0,15.0,14.0,19.0,15,13.0,9.0,12.0,8.0
2020-08-09,9.0,4,10.0,12.0,10.0,5.0,10.0,15.0,12.0,10.0,5.0,19.0,9,8.0,16.0,11,6,19.0,9.0,14.0,10.0,7.0,12.0,10.0,10.0,5.0,8,5,4.0,5.0,11.0,5.0,6.0,5.0,6.0,10.0,5,8.0,6.0,10.0,10.0,13.0,6.0,5,8.0,7.0,10.0,7.0,3.0,12.0,17.0,12,8,9.0,9.0,4.0,7.0,17.0,21.0,21.0,14.0,12.0,9.0,14,12.0,8.0,9.0,5.0
2020-08-10,10.0,6,10.0,9.0,10.0,7.0,9.827586206896552,20.0,14.0,11.0,5.0,15.0,9,8.0,15.0,11,6,18.0,11.0,7.0,10.0,7.0,12.0,11.0,6.0,9.0,8,9,6.0,5.0,11.0,5.0,6.0,5.0,6.0,9.0,5,7.0,6.0,10.0,10.0,17.0,9.0,4,9.0,6.0,10.0,9.0,3.0,11.0,20.0,12,8,12.0,10.0,3.0,8.0,15.0,17.0,21.0,18.0,13.0,11.0,15,10.0,8.0,8.0,5.0
2020-08-11,11.0,8,10.0,11.0,10.0,6.0,11.172413793103448,20.0,15.0,11.0,6.0,19.0,13,10.0,14.0,19,8,19.0,12.0,11.0,11.0,7.0,18.0,16.0,9.0,6.0,8,6,6.0,4.0,9.0,7.0,7.0,8.0,7.0,10.0,5,11.0,6.0,8.0,13.0,15.0,9.0,5,6.0,4.0,9.0,9.0,3.0,9.0,19.0,7,6,10.0,8.0,5.0,11.0,15.0,15.0,22.0,14.0,14.0,10.0,14,14.0,7.0,7.0,8.0
2020-08-12,11.0,6,9.0,10.0,10.0,5.0,10.0,18.0,13.0,12.0,5.0,19.0,10,10.0,14.0,9,7,21.0,11.0,8.0,10.0,10.172413793103448,12.0,12.0,8.0,7.0,9,9,5.0,5.0,8.0,9.0,7.0,7.0,8.0,8.0,5,9.0,5.0,6.0,12.0,14.0,8.0,6,5.0,4.0,10.0,5.0,4.0,8.0,16.0,8,6,6.0,7.0,5.0,13.0,15.0,11.0,17.0,9.0,14.0,7.0,13,12.0,7.0,6.0,6.0
2020-08-13,13.0,10,12.0,12.0,13.0,7.0,13.0,21.0,18.0,15.0,10.0,18.0,12,13.0,16.0,12,10,20.0,11.714285714285714,11.0,9.0,11.714285714285715,11.0,11.0,9.0,7.0,7,5,7.0,6.0,11.0,8.0,7.0,7.0,7.0,10.0,8,8.0,7.0,7.0,9.0,15.0,10.0,5,5.0,3.0,9.0,7.0,5.0,9.0,16.0,7,6,8.0,5.0,6.0,6.0,11.0,10.0,17.0,4.0,14.0,6.0,13,10.0,6.0,7.0,5.0
2020-08-14,15.0,10,12.0,13.0,15.0,10.0,14.0,23.0,20.0,19.0,13.0,22.0,16,15.0,24.0,18,14,23.0,15.0,16.0,9.0,9.0,15.0,12.0,11.0,11.0,12,11,10.0,8.0,8.0,7.0,10.0,11.0,10.0,13.0,11,8.0,6.0,9.5,11.0,12.0,5.0,4,5.0,4.0,10.0,8.0,4.0,7.0,16.0,9,7,9.0,5.0,7.0,11.0,16.0,15.0,17.0,4.0,14.0,7.0,12,13.0,7.0,5.0,6.0
2020-08-15,17.0,13,16.0,15.0,16.0,11.0,17.0,19.0,21.0,20.0,16.0,23.0,16,14.0,19.0,19,15,23.0,15.0,21.0,12.0,15.551724137931034,20.0,17.0,10.0,9.0,12,8,10.0,7.0,12.0,14.0,12.0,12.0,12.0,14.0,13,8.0,6.0,13.0,12.0,15.0,10.0,5,5.0,5.0,11.0,8.0,5.0,7.0,16.0,9,6,8.0,4.0,6.0,16.0,22.0,18.0,21.0,8.0,19.0,11.0,14,12.0,10.0,6.0,9.0
2020-08-16,13.0,9,15.0,13.0,13.0,10.0,15.0,21.0,18.0,14.0,12.0,22.0,12,14.0,21.0,16,8,22.0,13.0,16.0,13.0,12.0,17.0,15.0,12.0,11.0,13,12,12.0,8.0,16.0,13.0,10.0,13.0,11.0,15.0,9,10.0,8.0,11.0,13.0,17.0,11.0,6,5.0,4.0,9.0,8.0,4.0,8.0,20.0,9,7,10.0,4.0,11.0,14.0,22.0,15.0,19.0,11.0,23.0,16.0,17,16.0,10.0,6.0,8.0
2020-08-17,16.0,13,18.0,15.0,16.0,12.0,18.0,20.0,22.0,19.0,15.0,22.0,17,13.0,22.0,14,14,23.0,17.0,13.0,14.0,11.0,21.0,20.0,13.0,14.0,15,11,12.0,13.0,15.0,11.0,11.0,11.0,13.0,18.0,11,13.0,10.0,19.0,15.0,18.0,12.0,9,9.0,7.0,13.0,10.0,7.0,12.0,22.0,12,12,14.0,6.0,10.0,17.0,22.0,14.0,20.0,10.0,18.0,18.0,19,16.0,14.0,10.0,10.0
2020-08-18,18.0,15,22.0,16.0,19.0,15.0,20.0,23.0,23.0,20.0,18.0,23.0,18,17.0,22.0,17,19,23.0,22.0,18.0,17.0,13.0,25.0,19.0,14.0,16.0,14,14,13.0,12.0,17.0,14.0,14.0,14.0,15.0,22.0,13,14.0,12.0,18.0,19.0,17.0,13.0,10,7.0,6.0,13.0,9.0,8.0,9.0,26.0,10,9,9.0,8.0,10.0,21.0,22.0,17.0,21.0,12.0,18.0,12.0,18,18.0,14.0,9.0,12.0
2020-08-19,17.0,14,16.0,15.0,16.0,12.0,18.0,23.0,20.0,20.0,16.0,23.0,18,15.0,23.0,17,15,23.0,17.0,22.0,16.0,14.0,25.0,22.0,12.0,15.0,13,12,12.0,13.0,20.0,14.0,14.0,13.0,14.0,23.0,13,16.0,12.0,17.0,24.0,19.0,16.0,8,7.0,9.0,12.0,7.0,8.0,9.0,23.0,11,8,10.0,7.0,8.0,20.0,22.0,13.0,18.0,11.0,15.0,10.0,15,19.0,12.0,9.0,9.0
2020-08-20,23.0,16,21.0,21.0,23.0,18.0,21.0,25.0,27.0,24.0,19.0,28.0,20,21.0,25.0,18,15,27.0,18.0,22.0,21.0,17.0,32.0,23.0,15.0,17.0,16,13,16.0,11.0,20.0,10.0,13.0,14.0,16.0,17.0,16,15.0,11.0,13.0,18.0,17.0,13.0,6,6.0,7.0,10.0,8.0,6.0,9.0,19.0,8,8,10.0,5.0,10.0,17.0,20.0,17.0,21.0,11.0,19.0,12.0,15,20.0,10.0,5.0,10.0
2020-08-21,15.0,14,16.20689655172414,13.0,14.0,13.0,15.0,25.0,21.0,18.0,14.0,24.0,15,14.0,20.0,15,14,25.0,17.0,16.0,20.0,11.0,26.0,25.0,10.0,17.0,12,8,10.0,9.0,17.0,12.0,13.0,12.0,13.0,19.0,12,15.0,13.0,15.0,17.0,16.0,10.0,5,3.0,4.0,8.0,7.0,4.0,5.0,17.0,5,5,9.0,3.0,7.0,17.0,22.0,18.0,18.0,13.0,15.0,13.0,15,20.0,6.0,5.0,11.0
2020-08-22,16.0,12,12.793103448275861,11.0,13.0,9.0,13.0,21.0,18.0,16.0,11.0,20.0,15,12.0,17.0,10,11,21.0,14.0,10.0,9.0,8.0,15.0,13.0,8.0,13.0,10,9,8.0,8.0,14.0,9.0,14.0,9.0,10.0,16.0,8,10.9,8.0,9.0,12.0,11.0,7.0,4,3.0,3.0,8.0,6.0,3.0,4.0,13.0,4,4,7.0,5.0,4.0,15.0,20.0,12.0,16.0,9.0,17.0,8.0,14,14.0,7.0,6.0,11.0
2020-08-23,13.0,9,12.0,9.0,12.0,9.0,13.0,18.0,17.0,16.0,12.0,19.0,13,12.0,15.0,9,11,20.0,11.0,11.0,7.0,7.0,11.0,12.0,8.0,13.0,9,6,7.0,7.0,12.0,6.0,8.0,7.0,9.0,9.0,8,7.0,7.0,8.0,10.0,11.0,4.0,5,4.0,3.0,7.0,5.0,3.0,5.0,12.0,5,4,7.0,5.0,6.0,13.0,14.25,16.0,18.0,10.0,16.0,10.0,13,10.0,7.0,5.0,9.0
2020-08-24,16.0,12,14.0,13.0,13.0,12.0,15.0,21.0,19.0,18.0,12.0,22.0,16,13.0,20.0,15,13,22.0,16.0,11.0,14.0,10.0,24.0,18.0,11.0,13.0,13,11,10.0,8.0,15.0,9.0,10.0,9.0,12.0,17.0,10,11.0,9.0,11.0,15.0,15.0,10.0,7,5.0,5.0,10.0,8.785714285714286,4.0,8.0,23.0,8,7,7.0,6.0,8.0,15.0,14.25,14.0,19.0,9.0,16.0,10.0,15,16.0,8.0,6.0,9.0
2020-08-25,15.0,12,11.0,13.0,15.0,11.0,15.0,21.0,20.0,18.0,14.0,20.0,16,14.0,19.0,14,11,23.0,17.0,18.0,20.0,11.0,32.0,25.0,12.0,13.0,15,10,10.0,10.0,17.0,10.0,10.0,12.0,15.0,23.0,14,18.0,14.0,13.0,19.0,21.0,14.0,8,5.0,7.0,14.0,9.0,6.0,10.0,26.0,11,9,10.0,9.0,9.0,17.0,15.5,19.0,20.0,6.0,17.0,10.0,16,22.0,10.0,9.0,17.0
